Gene,Annotation,Median_GSS,PCC
GABARAPL2,3.0,1.89794921875,0.4535369246370539
UBE2G2,1.0,1.81396484375,0.45337228250130235
DDX17,1.0,1.8212890625,0.45331081883345087
NR1I2,3.0,1.8740234375,0.45308773219461407
PCSK6,3.0,1.876953125,0.4528575764733306
CIRBP,3.0,1.82421875,0.45249141662367565
SLC37A4,3.0,1.8046875,0.45216480575206414
MYLK,1.0,1.7802734375,0.4521009907699841
RPA3,0.0,1.8291015625,0.45198981545772554
MCFD2,0.0,1.8818359375,0.45197782442185264
NR1I3,0.0,1.9189453125,0.45160860284723814
PSMB4,0.0,1.8603515625,0.4515964441146074
PCK2,0.0,1.7666015625,0.4515292729903861
RP11-116D2.1,1.0,1.9130859375,0.4512541746057278
HGFAC,3.0,1.8095703125,0.45110786072862474
BDH2,3.0,1.87255859375,0.45096427621302415
MLEC,0.0,1.8818359375,0.4509539578803329
NIPSNAP1,1.0,1.8427734375,0.4508316366662399
FAHD2A,3.0,1.92333984375,0.4505681261569108
HNRNPD,3.0,1.876953125,0.4504900034017544
RBP5,0.0,1.8994140625,0.45042635995315045
DCAF8,3.0,1.837890625,0.45034773385021454
PON2,1.0,1.88623046875,0.45032713494504056
CD46,3.0,1.890625,0.4502666437086436
PLA2G2A,1.0,1.9482421875,0.45014381023011346
RP11-119D9.1,0.0,1.857421875,0.45008719375312284
COMT,1.0,1.837890625,0.45006489790729454
NDUFA6,3.0,1.84326171875,0.4500232756811887
NAPRT1,3.0,1.79638671875,0.45000953335555555
RP11-328K4.1,3.0,1.88330078125,0.44994404844836783
ACAA1,0.0,1.771484375,0.44990583961974234
RP4-763G1.2,0.0,1.87841796875,0.4497065142135402
SRP14,0.0,1.8251953125,0.44954010999931265
FMO3,0.0,1.8046875,0.44947799237399166
MUT,3.0,1.8935546875,0.44946813795128565
F5,0.0,1.8486328125,0.44918478652836397
CYP2C9,0.0,1.734375,0.44903246507844474
MS4A6A,0.0,1.9130859375,0.4490022540723245
SLC38A2,0.0,1.791015625,0.4483920459766752
