symbol	globalScore	clinicalPrecedence	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	crisprScreen	crispr	reactome	europepmc	expressionAtlas	impc	maxClinicalStage	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
LRFN2	0.29744569963676215	No data	0.4892755899278959	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.7465150000000002	No data	-0.39470490899062327	-0.34592489700760704	0	No data	No data	0	0.75	0.5
LRPPRC	0.29727557217236467	No data	0.488995743167268	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.2732487589630447	-0.5108677546310344	0	No data	No data	No data	-1	-1
SPAG16	0.2972543007321459	No data	0.4889607532633147	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	0.46707115278543854	0	0	No data	No data	No data	-1	-1
SIX3	0.2971732269438795	No data	0.48882739303780054	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8945799999999998	No data	-0.8087148372862658	-0.6723872212278015	0	No data	No data	-0.021085000000000065	0.5	0.5
ZMIZ2	0.2969411116664926	No data	0.48692575403770316	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.5434800000000003	No data	-0.7970215113072256	0	0	No data	No data	-0.02717500000000008	-1	-1
NFIA	0.2966414374358529	No data	0.4873447088799121	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.9607050000000001	No data	-0.9696635410921125	-0.8153266503919987	0	255	No data	-0.26817250000000004	-1	-1
STK32C	0.2965561431515316	No data	0.48781233705647475	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0.5679000000000002	No data	-0.18323221180364035	No data	0	No data	No data	0	0.5	-1
AP3B2	0.2963561093724004	No data	0.46035556692323265	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5425545951151313	No data	0	0	0	0	0	0.6730249999999998	No data	-0.6662989520132377	-0.19187701174133848	0	No data	No data	-0.04177999999999997	0.75	0
DMXL2	0.29579852742093127	No data	0.4865661167077495	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.638655	No data	-0.8386100386100386	-0.6179378747593517	0	No data	No data	0	-1	0
QKI	0.29567047472760705	No data	0.48635547975066934	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	1	No data	-0.74142305570877	-0.9608319324990972	0	No data	255	0	0.5	-1
PMFBP1	0.29556283351476625	No data	0.4861784181290774	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.11428571428571432	0	0	No data	No data	No data	0.5	0
MAML3	0.29555634503863315	No data	0.4846479180844996	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.38049000000000033	No data	-0.8649751792608935	No data	0	No data	No data	0	-1	0
SNRK	0.29530239758108123	No data	0.48575002079387386	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	0	0.45751500000000006	No data	-0.9613899613899614	-0.8437840708295663	0	No data	No data	0	-1	-1
HACE1	0.29488682660919735	No data	0.4850664381007177	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8569850000000002	No data	0.019746276889134107	-0.6653243474978104	0	No data	No data	0	0.5	-1
CDK14	0.2946204999169059	No data	0.4846283509149102	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2	0	0	1	1	0	0.9253749999999996	1	-0.12840595697738555	0	0	No data	No data	0	-1	-1
SIPA1L2	0.29459117974921034	No data	0.4845801214654222	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5673650000000002	No data	-0.7812465526751241	No data	0	No data	No data	0	-1	-1
SYNE1	0.2943725760325192	No data	0.4827851427896961	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02870784322054877	No data	No data	No data	0	0	0	0	0	0.2457650000000001	No data	-0.616988416988417	-0.9100222504506494	0	No data	No data	0	-1	-1
SNX29	0.29432630909120877	No data	0.48414442934546026	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3726950000000002	No data	-0.03883066740209595	-0.39195967452801656	0	No data	No data	0	-1	-1
ERCC4	0.2940873011696164	No data	0.48375127946305363	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	0	0.30131000000000013	No data	0.026034197462768915	-0.7997492352401688	0	No data	255	No data	0.5	-1
BNC1	0.29394058483356655	No data	0.48350994223087806	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.33098499999999975	No data	-0.9493656922228351	-0.19102897390103374	0	No data	No data	0	0.5	0.5
KCNJ6	0.2936678936044697	No data	0.45667465620397024	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13678442946261474	No data	0.46694151346552604	No data	0	0	1	1	0	0.9645400000000002	No data	-0.7067843353557639	-0.8387902633441671	0	No data	No data	-0.25532000000000005	0.5	0.5
CNNM4	0.29275363571577956	No data	0.48155750106084666	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.43870999999999966	No data	-0.29564258135686705	-0.7931579359366905	0	No data	No data	-0.06774249999999996	0.5	-1
FOXO3	0.2927323615219764	No data	0.481522506627456	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7325400000000002	No data	-0.9167126309983453	-0.9051101283150831	0	255	No data	0	-1	-1
FXR1	0.29182406964784646	No data	0.4800284354639315	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.90338	No data	-0.8322118036403751	-0.8632517475638981	0	No data	No data	-0.10627999999999993	0.75	-1
NUFIP2	0.29162523881868	No data	0.4797013738477943	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7050350000000002	No data	-0.9567567567567568	-0.19813303277206457	0	No data	No data	No data	0.5	-1
COA8	0.29145675872751	No data	0.47638458290297736	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	0	0	No data	0.5163816878102592	-0.7132660242021222	0	No data	No data	No data	0.5	-1
RNF13	0.2909583435639768	No data	0.47708455479920375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.6719149999999999	No data	-0.26508549365692224	-0.2286204773100825	0	No data	No data	0	-1	-1
ENOX1	0.2908582003219401	No data	0.47843965376426933	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.8833599999999997	No data	-0.5356867071152785	-0.2968332104456023	0	No data	No data	-0.047434999999999936	-1	0
NRXN3	0.29075880550661654	No data	0.4763088252314811	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.039346632178752144	No data	No data	No data	0	0	0	0	0	0.9076999999999998	No data	-0.8721456150027579	No data	0	No data	No data	-0.15499749999999998	0.5	0
GABRA2	0.29031717604049456	No data	0.47754970990294326	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.8891350000000002	No data	-0.7001654715940431	-0.8872765633834762	0	255	No data	-0.4068725000000001	1	0.5
CTNNA2	0.2902548647733811	No data	0.4727955761672005	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09303272865657697	No data	No data	No data	1	0	0	0	0	0.742915	No data	-0.7000551571980144	-0.7092208263505081	0	No data	No data	-0.44123750000000006	0.75	0.5
LRRN2	0.2902170354418989	No data	0.47434533223418157	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	0	0.5021050000000002	No data	-0.6703805846662989	No data	0	No data	No data	0	0.5	0
SNAP91	0.29000547027573664	No data	0.47703697758870206	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6471899999999998	No data	-0.775399889685604	-0.8506876496067647	0	No data	No data	0	0.5	0
SLC1A5	0.2887197445749692	No data	0.47492205644008	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	0	0.15896499999999988	No data	0.19371207942636515	0	0	No data	No data	0	-1	-1
MOBP	0.28832555673113863	No data	0.4719263590114396	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.046945767148897415	No data	No data	No data	0	0	0	0	0	0	No data	-0.5059018201875345	0	0	No data	No data	0	1	0.5
IKZF2	0.2881476598604276	No data	0.47398102052482605	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8954349999999998	1	-0.6881412024269167	-0.08945751874593927	0	No data	No data	0	0.5	0
NKAIN2	0.2881246636850251	No data	0.4709035395744017	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	0	0.8798099999999998	No data	-0.11152785438499724	No data	0	No data	No data	-0.2548075000000001	1	0.5
IGSF11	0.2880410943096694	No data	0.4491000961494093	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.49411264272544536	No data	0	0	0	0	0	0.4315550000000002	No data	-0.2630998345284059	-0.1555175632476158	0	No data	No data	0	0.5	0
CHRNA3	0.28773208313171633	No data	0.4699284785253616	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.067378996735288	No data	No data	1	1	0	1	1	0	0.5148499999999998	No data	0.17562051847766136	-0.8059590831228897	0	255	No data	-0.06930750000000004	0.75	0.5
CSF3R	0.2871355193006786	No data	0.472316126159011	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	1	0	0	0	0	No data	-0.40165471594043023	-0.48612637707390327	0	No data	255	0	0.5	0
SOX5	0.28702913462982627	No data	0.4710772525577566	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	0	0	0	0.8492800000000003	No data	-0.9541092112520684	-0.6383141674664496	0	No data	No data	-0.03014500000000009	0.5	0
MFHAS1	0.28669963750773414	No data	0.4703579416623501	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024823840902474525	No data	No data	No data	0	0	0	0	0	0.7195799999999999	No data	-0.18874793160507441	No data	0	No data	No data	0	-1	-1
NGEF	0.28650623712902085	No data	0.4712810047699812	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	-0.6889134031991175	No data	0	No data	No data	0	0.5	0
SYT4	0.28605622814646	No data	0.45425582792322516	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.32569892482042595	No data	1	0	0	0	0	0.4941200000000002	No data	-0.8723662437948152	-0.17073779750080204	0	No data	No data	0	1	0
ZNF521	0.28591963551702526	No data	0.4703160896607283	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8741399999999999	No data	-0.9524544953116382	-0.8613974050770395	0	No data	No data	-0.07513249999999996	0.5	-1
GRM5	0.2859121671419138	No data	0.45875837858774693	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23090852326039815	No data	No data	0.5	1	0	1	1	1	0.7689749999999996	1	-0.7615002757859901	-0.31591212550149406	0	No data	No data	0	1	0.5
ZNF608	0.28561931857773587	No data	0.469822091099594	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6527799999999999	No data	-0.9758411472697187	No data	0	No data	No data	0	-1	-1
PPP2R2D	0.28463626688458493	No data	0.4682050457105249	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8675499999999999	No data	-0.5616105901820188	0	No data	No data	No data	-0.6743925000000001	0.5	0
PLEKHG7	0.2845456629403835	No data	0.46805600910215217	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.36238279095421944	No data	0	No data	No data	0	0.5	0.5
REV3L	0.28448629565868583	No data	0.4679583544317013	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.33546499999999996	No data	-0.9163816878102592	-0.8801145153817715	-1	No data	No data	0	0.5	-1
CUL3	0.2841982975074491	No data	0.4668766885438982	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.9739600000000003	No data	-0.8326530612244898	-0.9312937101863344	-1	No data	No data	0	0.5	-1
INPP4B	0.2840368445831837	No data	0.46721904154071453	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5292200000000001	No data	-0.519249862107005	0	0	No data	No data	0	-1	-1
SGO1	0.28401868633794547	No data	0.4671891726061095	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.12686155543298394	-0.7488207955620898	-1	No data	No data	0	0.5	0.5
PELI1	0.2837813780281379	No data	0.46679881845603216	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9880400000000001	No data	-0.6228350799779372	-0.8420695593945893	0	No data	No data	-0.5394725000000001	1	-1
FAM135B	0.2835802562166722	No data	0.46646798834797404	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.057609999999999675	No data	-0.7474903474903475	No data	0	No data	No data	0	0.75	0.5
CPEB3	0.2826452931231302	No data	0.46493004505374513	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.87106	No data	-0.5884169884169884	-0.7110778646808852	0	No data	No data	0	0.5	-1
KCNJ3	0.28242965157495886	No data	0.4631399389203074	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02870784322054877	No data	No data	1	1	0	1	1	0	0.9500999999999997	No data	-0.9414230557087699	-0.808161059223241	0	No data	No data	0	0.5	0
ZEB2	0.2823438043806616	No data	0.46443411896535963	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.8352550000000001	No data	-0.9908439051296194	-0.6349946158958522	0	No data	No data	0	0.5	-1
CNTN4	0.28224788268772233	No data	0.4606532415494865	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07246187029239373	No data	No data	No data	1	1	0	0	0	0.756335	No data	-0.399669056811914	No data	0	No data	No data	-0.11062249999999985	0.5	0
ARMC2	0.2809695469610017	No data	0.46217356986164754	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.054826254826254806	-0.7672585129089399	0	No data	No data	No data	0.5	-1
LRRC4C	0.28004529255755806	No data	0.4606532415494865	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.984375	No data	-0.8889134031991175	No data	0	No data	No data	-0.09375	0.75	0
HTT	0.2798741386704311	No data	0.43734674961603304	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669727	No data	0.444287647771193	0.7	0	0	1	1	1	0.5257800000000004	0	-0.8437948152233866	-0.9682657558611069	0	No data	No data	No data	-1	-1
USH2A	0.2796313957650467	No data	0.45997241275427253	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0	No data	-0.19536679536679535	-0.27021577314744305	0	No data	No data	0	0.75	0.5
WDR27	0.2795350423364212	No data	0.45981391868059823	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.2872586872586873	-0.7905683169916374	0	No data	No data	0	-1	0
PLEKHA1	0.27912255537917086	No data	0.45913540895733557	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0	No data	-0.02316602316602312	-0.7488928377087917	0	No data	No data	0	-1	-1
ANK3	0.2790012464139725	No data	0.44599648940403314	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.25878751033834385	No data	No data	No data	1	0	0	0	0	0	No data	-0.9763927192498622	-0.8577248583633648	0	No data	No data	0	-1	-1
NR2F2	0.2789700949128889	No data	0.4588846230670979	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	1	No data	-0.9577495863210149	-0.9025216866924837	0	255	No data	-0.68599	-1	0
TAC1	0.27832575669183524	No data	0.43273509386330067	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	0.49503804849514305	No data	0	1	0	0	0	0.7674399999999999	No data	-0.26232763375620516	-0.2024466188616067	0	No data	No data	No data	1	0
ERAP2	0.2782573571023771	No data	0.45771222348919866	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2	0	1	1	1	0	No data	No data	0.49354660783232207	No data	0	No data	No data	0	0.5	-1
FBXL17	0.27792795876665843	No data	0.45125150644576567	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11837763586826287	No data	No data	No data	0	0	0	0	0	0.6576300000000004	No data	-0.4678433535576393	No data	0	No data	No data	0	-1	-1
POM121L12	0.2776993487117706	No data	0.4567943420579588	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	No data	No data	No data	0	No data	No data	0	1	1
NMUR2	0.27681560228982305	No data	0.45534064629946214	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	0	0	No data	0.538665195808053	-0.28390285524790143	0	No data	No data	0	0.5	0.5
PBX1	0.2765945445266184	No data	0.45497702306459215	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	1	No data	-0.949034749034749	-0.9280649032790713	0	No data	255	-0.6220925000000002	-1	-1
COL11A1	0.27612022008006354	No data	0.45176507217648937	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04863446380892969	No data	No data	1	0	1	0	0	0	0.6926900000000004	No data	-0.8466629895201324	-0.8292440333557916	0	No data	No data	-0.3839974999999999	0.5	0.5
PHACTR1	0.2757278262711838	No data	0.4535513373470077	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.8448300000000003	No data	-0.8575841147269718	-0.22175615887608607	No data	No data	No data	0	0.5	0
PIK3C3	0.2757135931618191	No data	0.4529199941652553	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	1	1	0	0.8985349999999996	1	0.060562603419746175	No data	0	No data	No data	0	-1	-1
STIM1	0.27567964462244765	No data	0.45058441090476353	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.057753425773104	No data	No data	No data	0	0	1	1	0	0.622905	No data	-0.7142857142857143	-0.9602156334240308	0	No data	No data	0	-1	-1
RAB7A	0.27489058238417646	No data	0.4521741347274059	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	1	No data	-0.9290678433535576	-0.7235104714555121	0	No data	No data	0	-1	-1
NLGN1	0.2746992680917046	No data	0.45125150644576567	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	0	0	0	0	0.7924100000000003	No data	-0.8936569222283508	-0.17073779750080204	0	No data	No data	-0.2615649999999999	0.5	0
HS6ST3	0.27465573466982424	No data	0.4517878280700119	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.7558399999999998	No data	-0.51715388858246	No data	0	No data	No data	0	0.5	0
CNTN3	0.2742887589570962	No data	0.4511841808881784	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.5719850000000001	No data	-0.4806398234969663	-0.43423810300908944	0	No data	No data	-0.10748999999999995	-1	0
VTI1A	0.2741941540546246	No data	0.45102856300725624	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7465449999999997	No data	-0.18146718146718144	-0.6591088284333008	0	No data	No data	0	-1	-1
MYO18A	0.2731484004889533	No data	0.44930837779903887	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.7783783783783784	-0.614229623049598	0	No data	No data	0	0.5	-1
PDE1C	0.27301819931132737	No data	0.44909420674842354	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.5134000000000001	1	-0.2172090457804744	-0.2968332104456023	0	No data	No data	0	0.5	0
MAPK13	0.27293630839686217	No data	0.44895950241235943	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	1	0.657535	1	-0.10722559293987866	-0.2508339686824748	0	No data	No data	-0.13013750000000002	-1	0
SCAF4	0.27232562944204813	No data	0.44795498190243754	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.46818000000000026	No data	-0.8991726420297849	No data	0	No data	No data	0	-1	-1
CNKSR2	0.2721690716420387	No data	0.4476974562093413	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.9274650000000001	No data	No data	-0.011453818198359778	0	No data	No data	0	0.75	0.5
ADAMTS9	0.2719206983206503	No data	0.4472889009554141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.44703000000000015	No data	-0.7206839492553778	0	0	No data	No data	0	0.5	0
TULP4	0.2719124375671673	No data	0.44727531264319925	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7245600000000003	No data	-0.9592939878654164	-0.9524775279754399	0	No data	No data	0	-1	-1
ACP3	0.27150147058855784	No data	0.4465993031693841	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	1	1	1	0	0.015545000000000187	No data	0.20011031439602878	-0.17498361299382648	0	No data	No data	0	1	0
FOLH1	0.27107729200142167	No data	0.40246946559437263	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.8632380908552616	1	1	0	1	1	1	0.2600000000000001	No data	-0.28516271373414226	-0.8598329240494018	0	255	No data	-0.2	0.5	0
LRRTM4	0.2708772457603258	No data	0.4425328467382117	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	1	0	0	0	0	0.7288150000000002	No data	-0.44456701599558746	No data	0	No data	No data	0	0.75	0.5
KDM4B	0.2703256574070395	No data	0.44390526627191385	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	0	1	1	0	0.01916000000000011	No data	-0.8262548262548263	-0.808551947060529	0	No data	No data	0	-1	-1
MOCS2	0.2690896389729901	No data	0.44263202329963064	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.12233999999999981	No data	0.1762824048538334	-0.8211705041636116	0	No data	No data	0	-1	-1
CDH23	0.2685796678052459	No data	0.41150649039824627	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6057333810827541	No data	1	0	0	0	0	0.7182450000000002	No data	-0.45670159955874245	-0.7464020502782048	0	No data	No data	0	0.5	0
TCF12	0.26857103988366643	No data	0.4417789671765306	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7804549999999999	No data	-0.5565361279646994	-0.7666594690973507	0	No data	No data	0	-1	-1
