symbol	globalScore	clinicalPrecedence	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	crisprScreen	crispr	reactome	europepmc	expressionAtlas	impc	maxClinicalStage	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
TET2	0.30062497102343105	No data	0.49389731914941687	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	1	1	0	0	No data	0.9997793712079426	-0.8804406422285638	0	No data	255	0	-1	0
DOCK1	0.30046263695212744	No data	0.4942382227262636	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0.7693550000000002	No data	-0.5227799227799228	-0.9295484927162087	No data	No data	No data	-0.1171800000000001	-1	0
NPC1	0.30023072104346116	No data	0.4917067745138817	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04299928305440196	No data	No data	No data	0	0	1	1	0	0.31925000000000026	0	-0.47071152785438497	-0.9722682040311023	0	No data	No data	0	-1	-1
LPCAT1	0.3001085480148329	No data	0.4936557733114853	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.41947499999999993	No data	-0.6153337010479867	-0.8511424422089942	0	No data	No data	0	0.5	0
SYNE1	0.29986110635612545	No data	0.4818233971542673	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22850706835314	No data	No data	No data	0	0	0	0	0	0.2457650000000001	No data	-0.616988416988417	-0.9100222504506494	0	No data	No data	0	-1	-1
CYP7B1	0.29973426539029063	No data	0.49114032307201766	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.037995674850726316	No data	No data	No data	0	0	0	0	0	0	No data	-0.13767236624379486	-0.5994590349437992	0	No data	No data	0	-1	0
PRMT3	0.2997105559263607	No data	0.49300110654672236	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.48211000000000015	1	0.343519029233315	-0.7894338324243927	0	No data	No data	0	-1	-1
HIVEP1	0.2989097254407064	No data	0.4916838012073637	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.936238279095422	-0.5208031853240863	0	No data	No data	0	-1	-1
TRPC4	0.2988240579392141	No data	0.4896431009298718	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.037995674850726316	No data	No data	No data	1	0	1	1	0	0.8464700000000001	0	-0.5548814120242691	-0.5208031853240863	0	No data	No data	-0.10440000000000005	0.5	0
IP6K3	0.29874013618091977	No data	0.49018897815723	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	0	0	1	1	0	0	No data	0.11042471042471047	No data	0	No data	No data	0	0.75	0
KIF18A	0.29861462730891836	No data	0.4911983871882889	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0	No data	-0.39746276889134036	-0.6880096857361747	-1	No data	No data	0	0.75	0.5
BORCS7	0.2984285164498322	No data	0.4774060812614177	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2697233539129866	No data	No data	No data	0	0	0	0	0	0.7641500000000001	No data	0.6733590733590733	-0.7881043613553964	0	No data	No data	No data	-1	-1
CNNM4	0.2983819624221855	No data	0.4908156711165799	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.43870999999999966	No data	-0.29564258135686705	-0.7931579359366905	0	No data	No data	-0.06774249999999996	0.5	-1
TWF2	0.2980377423317186	No data	0.490249455205461	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.8280799999999999	No data	-0.6600110314396028	No data	0	No data	No data	-0.11890999999999999	-1	0
IDNK	0.2972748011687062	No data	0.4889944749247946	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.5898510755653612	0	0	No data	No data	No data	0.5	-1
SHISA6	0.29628993681133675	No data	0.48686813959391206	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.010126164936304428	No data	No data	1	0	0	0	0	0.4555349999999997	No data	-0.4557087699944843	-0.4461901862571613	0	No data	No data	0	0.5	0
ANKRD36	0.2962805258651564	No data	0.48735896754886293	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.2854936569222284	No data	0	No data	No data	-0.7741524999999999	0.5	0
MROH6	0.2962631782828421	No data	0.4873304320932117	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.005564999999999998	No data	0.6039713182570325	No data	0	No data	No data	0	0.5	0
PSD3	0.2961871336731153	No data	0.48408969914675454	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.062312906755191154	No data	No data	No data	0	0	0	0	0	0.0019100000000001672	No data	-0.6063982349696635	-0.7784951801440665	0	No data	No data	0	0.5	-1
TMEM158	0.2961245958824116	No data	0.48710247456749495	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.1666649999999997	No data	0.9919470490899063	No data	0	No data	No data	No data	0.5	0
EPC2	0.2960181533201989	No data	0.48692738463516894	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8512999999999998	No data	-0.9546607832322118	-0.6687217903848636	0	No data	No data	0	-1	-1
IL1RAPL1	0.29601526549893636	No data	0.4386972104371959	No data	0.18237923928348632	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11837763586826287	No data	No data	No data	1	0	0	0	0	0.9281599999999998	No data	No data	-0.17073779750080204	0	No data	No data	-0.0193975	1	1
FBN2	0.29598213643501303	No data	0.48686813959391206	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.8162750000000003	No data	-0.8769994484280199	-0.9129901742776292	0	No data	No data	-0.19041999999999995	1	0.5
NDUFAF2	0.2959809206787509	0.44221730566599327	0.178595336404735	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.023669999999999903	No data	0.24202978488692772	0	0	No data	No data	No data	-1	-1
AP3B2	0.2958751659685841	No data	0.4676943438738726	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3799567485072632	No data	0	0	0	0	0	0.6730249999999998	No data	-0.6662989520132377	-0.19187701174133848	0	No data	No data	-0.04177999999999997	0.75	0
KCND3	0.2958586188013293	No data	0.4644054637312526	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.025583754399489053	No data	0.4338194171756528	1	1	0	1	1	0	0.9694650000000002	No data	-0.8838389409817982	-0.23763370379005083	0	No data	No data	-0.339695	0.5	0
CA8	0.2950928123266081	No data	0.4844933727683066	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	No data	No data	0	0	0	0.9482750000000003	No data	-0.4379481522338665	-0.2753764459759672	0	No data	No data	0	0.5	0
STMN2	0.29509271411420956	No data	0.4547383760665997	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.607930797611621	No data	0	0	0	0	0	1	No data	-0.9231108659680088	-0.79491002891966	0	No data	No data	-0.34357499999999985	1	0
FGFR1	0.2950924882779582	No data	0.4613835663184799	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.48042339221642105	No data	No data	1	0	0	1	1	1	0.9209249999999998	1	-0.906784335355764	-0.9744123884163269	0	255	No data	-0.2791975000000001	-1	-1
RPTOR	0.2950662204649193	No data	0.4834310937845326	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.038608671738318036	No data	No data	0.5	0	0	1	1	0	0.8314599999999999	No data	-0.9532266960838389	-0.022023425318627998	-1	255	No data	No data	-1	-1
COLGALT2	0.29502320614203237	No data	0.4852907720765104	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6166150000000001	No data	-0.2858246001103144	-0.2758217336713309	0	No data	No data	-0.09744499999999992	0.5	0
SPRY2	0.2948181787344346	No data	0.4696032649196857	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.30700505279386864	No data	No data	No data	0	0	0	0	0	0.8253950000000003	No data	-0.4578047435190292	-0.7998079868405907	0	No data	No data	0	-1	-1
NDUFA13	0.2943588824086877	0.44221730566599327	0.16792281725330707	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0	0.1666649999999997	No data	0.5127413127413127	-0.5786753726513527	-1	No data	No data	No data	-1	-1
CACNB2	0.2937221141480445	No data	0.4732864389701615	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.197282711443794	No data	No data	1	1	0	1	1	0	0.2878799999999998	No data	-0.3331494760066188	-0.6463701179128734	0	No data	No data	-0.015152499999999947	0.5	0
LYPD6	0.29342227299817725	No data	0.481137531624659	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	1	0	0	0	0.7368400000000002	No data	0.19691119691119696	-0.03387870171315671	0	No data	No data	0	0.5	0
RBKS	0.29291450208940867	No data	0.4818221140303838	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	1	0.31677000000000033	No data	0.48869277440706016	0	0	No data	No data	0	0.5	-1
CRBN	0.29244631365753665	No data	0.48105197961095414	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.7850700000000004	1	0.310535024820739	-0.9094938363484895	0	No data	No data	No data	-1	-1
INPP4B	0.2921283526299546	No data	0.4790091308703198	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.5292200000000001	No data	-0.519249862107005	0	0	No data	No data	0	-1	-1
ST6GAL1	0.2919939107394566	No data	0.48030781116306925	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0	No data	-0.3924986210700496	0	0	No data	No data	0	0.75	-1
ANK3	0.29186713082271537	No data	0.4488858356424052	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6242686436883422	No data	No data	No data	1	0	0	0	0	0	No data	-0.9763927192498622	-0.8577248583633648	0	No data	No data	0	-1	-1
CPEB3	0.2912760622761233	No data	0.47912700494934646	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.87106	No data	-0.5884169884169884	-0.7110778646808852	0	No data	No data	0	0.5	-1
KMT2E	0.29089609729342786	No data	0.4785019914047321	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.4779350000000001	No data	-0.9457253171538886	-0.8871168259278583	0	No data	No data	0	-1	-1
PLEKHA1	0.28851247676291214	No data	0.47458111662773406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0	No data	-0.02316602316602312	-0.7488928377087917	0	No data	No data	0	-1	-1
GRM1	0.2884926509995769	No data	0.4549917165595338	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.39113576385891013	No data	No data	No data	0	0	1	1	0	0.7194299999999998	1	-0.7744070601213459	-0.7307693837338721	0	No data	No data	-0.018007500000000044	0.5	0.5
NDUFA6	0.28794149598404845	0.44221730566599327	0.11840319417606704	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08207065767756885	No data	No data	1	0	0	0	0	0	0.375	No data	0.6993932708218422	-0.7276503966677363	0	No data	No data	No data	-1	-1
PALS2	0.2877257404659245	No data	0.46994337577165274	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06687238773727831	No data	No data	No data	0	0	0	0	0	0.907405	No data	-0.5216767788196359	0	0	No data	No data	-0.2407399999999999	0.5	0
FANCI	0.2874055523176994	No data	0.4727603099675656	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.028614999999999925	No data	-0.01753998896856035	-0.6855013968210613	0	255	255	No data	0.5	0
LTF	0.286862156737402	No data	0.46031578034506754	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.231013703092416	No data	No data	No data	0	1	0	0	1	0	No data	0.505019305019305	-0.5879137193497569	0	No data	No data	-0.007042500000000018	0.75	0
FOXG1	0.2867665626699046	No data	0.4677831328940551	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07852175246708148	No data	No data	No data	0	0	0	0	0	0.7954999999999999	No data	-0.8378378378378378	-0.8223042021377133	0	No data	No data	0	1	0.5
ZCCHC7	0.28643125151607135	No data	0.4711576591305694	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.11009376723662445	No data	0	No data	No data	0	-1	-1
DLGAP2	0.2861439858145874	No data	0.4541967640594645	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3297672961027913	No data	No data	No data	1	0	0	0	0	0.4786749999999998	No data	-0.7670159955874242	-0.30117990154231555	0	No data	No data	0	0.5	0.5
PSMD6	0.2855695255858134	No data	0.46974018540881785	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	No data	No data	1	0	0	0.8971699999999998	No data	-0.8656370656370657	No data	-1	No data	No data	0	0.5	-1
IRX1	0.28506747821639666	No data	0.46891435560814126	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5729149999999997	No data	0.2747931605074463	-0.7099498211109131	0	No data	No data	0	0.5	0.5
SLITRK6	0.2843166087678074	No data	0.4676792323810582	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.45897999999999967	No data	-0.2662989520132377	-0.31684828399205583	0	No data	No data	0	0.5	0
TRAF3	0.284299294228507	No data	0.4676507512786558	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8063400000000002	No data	-0.8706012134583563	-0.6177934107273766	0	No data	No data	0	-1	-1
COXFA4L2	0.2839396967134106	0.44221730566599327	0.09936774002273444	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7126449999999999	No data	0.8619966905681191	No data	No data	No data	No data	0	0.5	0
NEK1	0.282954840750444	No data	0.4616044979722267	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07669458847076464	No data	No data	No data	0	0	1	1	0	0.08242499999999993	No data	-0.01709873138444562	-0.8838399357201034	0	No data	No data	0	-1	-1
ALK	0.2826745925440112	No data	0.4558937449598563	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1816899083288438	No data	No data	1	1	0	1	1	1	0.3580249999999999	1	-0.6186431329288472	-0.8172185383760391	0	No data	255	0	0.5	0.5
GOLGA6L4	0.28234479907481774	No data	0.46443575516171626	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	No data	No data	No data	No data	No data	No data	No data	-0.6777000000000001	-1	-1
BCAR3	0.28195059679822526	No data	0.4637873223497232	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.2727249999999998	No data	-0.5889685603971317	-0.26865496097636277	0	No data	No data	0	-1	-1
FBXW7	0.2819287781877245	No data	0.4604838043550418	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06535256074324927	No data	No data	No data	0	0	0	0	0	0	No data	-0.9670159955874241	-0.9413885914346167	0	No data	255	0	0.5	-1
CYFIP2	0.2817734409243956	No data	0.44948614915830865	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02735688589252295	No data	0.26803668866696373	No data	1	0	0	0	0	0.9960099999999997	No data	-0.9065637065637066	-0.7964318713677038	No data	No data	No data	-0.6907425	0.5	-1
ORC5	0.2808674688302124	No data	0.4620056590876083	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6896549999999998	No data	-0.3706563706563707	0	0	No data	No data	No data	-1	-1
SPECC1	0.28066873713008783	No data	0.46167876053121776	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.23688999999999966	No data	-0.3634859349145063	No data	0	No data	No data	0	0.5	-1
CREB1	0.28043224755867224	No data	0.43679575261459475	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.48988001058062175	No data	No data	No data	0	0	0	1	0	0.9847099999999998	No data	-0.962934362934363	-0.8724805630781415	0	No data	No data	0	-1	-1
SMG6	0.28042323916584766	No data	0.45938359476222845	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03782680518472309	No data	No data	No data	1	0	0	0	0	0.54193	No data	-0.6259238830667402	-0.03387870171315671	-1	No data	No data	No data	-1	-1
CA10	0.2801479461875066	No data	0.4608220989759433	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	1	No data	-0.4622173193601765	No data	0	No data	No data	0	0.5	0.5
ANXA1	0.2799163063149147	No data	0.4556606694215074	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09560799106312617	No data	No data	No data	1	1	0	0	0	0.3786149999999999	No data	0.3660231660231661	-0.8630093098696562	0	No data	No data	0	0.5	-1
PIK3C2A	0.279651715188698	No data	0.45776389531111444	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04483882704295348	No data	No data	No data	0	0	1	1	0	0.5106749999999998	No data	-0.5271924986210701	-0.8974082535267427	0	No data	No data	0	-1	-1
TMEM161B	0.2795490923483266	No data	0.45983702988332165	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.753595	No data	-0.30137892995035853	-0.2599910535311714	0	No data	No data	0	-1	-1
LINGO1	0.2794123353073043	No data	0.42445303568608533	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7031807849828203	No data	No data	0.2	1	0	0	0	0	0.9193550000000001	No data	-0.6314396028681744	0	0	No data	No data	0	1	0
TLE3	0.2793978709950671	No data	0.45958828223991616	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9479849999999999	No data	-0.9049089906232763	-0.6264452106757545	0	No data	No data	-0.5643699999999999	0.5	-1
PPP2R2A	0.2792507232706146	No data	0.45934623540657504	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	1	No data	-0.8337562051847767	-0.12430756263100723	0	No data	No data	-0.7035799999999999	-1	-1
PTPRM	0.2787915533754237	No data	0.45707110880115137	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	1	0	0.8634799999999998	No data	-0.8592388306674021	-0.7069835791535952	0	255	No data	-0.11774750000000012	-1	-1
SLIT2	0.2778730113185043	No data	0.45534064629946214	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.034787151196664985	No data	No data	No data	0	1	0	0	0	0.836495	No data	-0.9394373965802537	-0.9124377023710889	0	No data	No data	-0.15794749999999985	-1	0
NDUFA12	0.2778015251484481	0.44221730566599327	0.05898043548690513	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.4482750000000003	No data	0.37297297297297294	0	0	No data	No data	No data	0.5	-1
GPD2	0.2776350078914711	0.44221730566599327	0.057884802512684165	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.6630000000000003	No data	-0.29420849420849415	-0.7888429076592104	0	No data	No data	No data	-1	-1
GABRA2	0.27760118988247345	0.06298838541920407	0.43601096417206214	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.21936679696827865	No data	No data	1	1	0	1	1	0	0.8891350000000002	No data	-0.7001654715940431	-0.8872765633834762	0	255	No data	-0.4068725000000001	1	0.5
EPB41	0.2772294566110472	No data	0.44948614915830865	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13070512148649852	No data	No data	No data	1	0	0	0	0	0.46759500000000004	No data	-0.3847766133480419	-0.7804473866462982	0	No data	No data	0	0.5	-1
SSR1	0.2771162276305758	No data	0.4558351521575858	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7727249999999998	No data	-0.4981798124655268	-0.9425742398148326	0	No data	No data	No data	-1	-1
CSF3R	0.2770288288587258	No data	0.4556913878143524	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	1	0	0	0	0	No data	-0.40165471594043023	-0.48612637707390327	0	No data	255	0	0.5	0
MRPL33	0.2764205914412843	No data	0.4516512294599567	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	0	0	No data	0.29277440706012126	No data	0	No data	No data	No data	-1	-1
RTN1	0.2760721930511438	No data	0.452157593222003	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	0.031098282615866727	No data	No data	0	0	0	0	0	0.09149499999999974	No data	-0.5427468284611141	No data	0	No data	No data	0	1	0
SIX3	0.27573524732216387	No data	0.4527758614277797	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01575365969173474	No data	No data	0	0	0	0	0	0.8945799999999998	No data	-0.8087148372862658	-0.6723872212278015	0	No data	No data	-0.021085000000000065	0.5	0.5
MLXIP	0.27571548776501853	No data	0.4535310414412669	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3579999999999998	No data	-0.7295091009376724	No data	No data	No data	No data	0	0.5	-1
ZNF608	0.275421430298478	No data	0.45152751224347415	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.6527799999999999	No data	-0.9758411472697187	No data	0	No data	No data	0	-1	-1
NDUFA2	0.27524635346271253	0.44221730566599327	0.040697139459361056	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01654922726831635	No data	No data	1	0	0	0	0	0	0.2929299999999998	No data	0.5547710976282405	No data	0	No data	No data	No data	-1	-1
MAGI2	0.27484376526421345	No data	0.40225073000321243	No data	0.18237923928348632	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19132129331783188	No data	No data	No data	1	0	0	0	0	0.6666649999999997	No data	-0.8282404853833425	-0.8862540035720375	0	No data	No data	0	0.5	0
POU3F3	0.27471689683824824	No data	0.4471769715113461	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09422927362980127	No data	No data	No data	0	0	0	0	0	0.95	No data	-0.7063430777716492	-0.7193625301675524	0	No data	No data	0	0.75	0.5
AGBL4	0.2745666835943008	No data	0.45164134581270016	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.32405499999999987	No data	0.24335355763927202	-0.7832676941189001	0	255	No data	0	0.5	0.5
NDUFS4	0.2741480660879843	0.44221730566599327	0.033861018680547444	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	0	0	0.4	No data	0.6965250965250964	-0.9211005013496032	0	No data	No data	0	-1	-1
SEMA3E	0.274072856785212	No data	0.4493092112155214	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	1	0	0	0	0.5096800000000001	No data	-0.48086045228902374	-0.8382713329764563	0	No data	No data	0	-1	0
HMGA2	0.2732514065777171	No data	0.44947781499348355	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7706400000000002	No data	0.7869829012686156	-0.7207012587769651	0	No data	No data	No data	0.5	0.5
MYO18A	0.2731484004889533	No data	0.44930837779903887	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.7783783783783784	-0.614229623049598	0	No data	No data	0	0.5	-1
RNF228	0.2726758193036988	No data	0.44853101763385045	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	No data	No data	No data	0	No data	No data	No data	No data	No data	No data	0	0.5	0.5
