symbol	globalScore	clinicalPrecedence	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	crisprScreen	crispr	reactome	europepmc	expressionAtlas	impc	maxClinicalStage	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
TBC1D20	0.027985119789372192	No data	0.04603339705656859	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6526049999999998	No data	-0.7214561500275787	-0.7285999310319152	0	No data	No data	No data	-1	-1
PKD1L1	0.02794990695085873	No data	0.04597547461103399	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.29707666850523995	-0.7641946920105497	0	No data	No data	0	0.5	0.5
SCAMP3	0.02789148139505808	No data	0.045879369008175595	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5389049999999997	No data	-0.1488141202426917	No data	0	No data	No data	0	-1	0
FGFRL1	0.027809487424939612	No data	0.040881048772494225	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09726892761785938	No data	No data	No data	0	0	0	0	0	0.29563500000000004	No data	0.3359073359073359	-0.9495318602968075	0	No data	No data	0	-1	-1
GLIPR2	0.02773447407237988	No data	0.04562110388442297	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6753250000000002	No data	0.8869277440706012	No data	0	No data	No data	0	-1	-1
ORAI1	0.02765774504760079	No data	0.03345055426875408	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18566125948872844	No data	No data	No data	1	0	1	1	0	0.5514949999999998	No data	0.4418091560948705	-0.9148329685750852	No data	No data	No data	0	0.5	0
CCDC92B	0.027651531288637864	No data	0.04548466930327019	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23529499999999998	No data	0.6136789851075566	No data	No data	No data	No data	0	0.75	0.5
SCAMP2	0.02764737337605143	No data	0.045477829852788705	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.4376899999999999	No data	-0.27137341423055705	-0.21929867103040152	0	No data	No data	0	-1	-1
ZNF420	0.02760637338407793	No data	0.043890560985219804	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	-0.13050193050193049	0	0	No data	No data	0	-1	-1
DECR1	0.027530984631108705	No data	0.03119505070667568	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18389906627751537	0.03185114728249523	No data	No data	0	0	0	0	1	0.11940499999999972	No data	0.7238830667402096	-0.7793877247453337	0	No data	No data	0	0.5	-1
SVOP	0.027522726070343444	No data	0.030455964287559135	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1821259347844815	0.05551274119362886	No data	No data	0	0	0	0	0	0.7810200000000002	No data	-0.865526751241037	-0.05901705023956677	No data	No data	No data	0	0.75	0.5
MYOZ1	0.02750214150964062	No data	0.044479020963434486	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	0	0	0	0	0.5150500000000001	No data	0.0472145615002757	-0.2423752212853067	0	No data	No data	0	0.75	0
OR13C8	0.027475345938352796	No data	0.045194857780351386	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	0.8380584666298951	No data	0	No data	No data	-0.15625	No data	No data
PHF10	0.027409383821791172	No data	0.04508635510731562	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7991950000000003	No data	-0.06729178157749582	No data	0	No data	No data	0	-1	-1
GBA3	0.0273574621321873	No data	0.03635288413944745	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17296127462089483	No data	No data	No data	0	0	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0.75	0.5
CD302	0.02733223433200262	No data	0.044199536557798985	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	1	0	0	0	0	0	No data	0.4813017098731385	0	0	No data	No data	0	0.5	-1
GAPVD1	0.027326101416444794	No data	0.04251763868396571	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04863446380892969	No data	No data	No data	1	0	0	0	0	0.8904099999999999	No data	-0.8539437396580254	-0.8897882327560364	0	No data	No data	0	-1	-1
ENTREP2	0.027291921414432138	No data	0.044893138366494945	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.2735797021511308	No data	0	No data	No data	0	1	0.5
THAP1	0.027257141769831322	No data	0.04331610149802384	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.6244149999999997	No data	-0.607611693325979	-0.8476507265475269	-1	No data	No data	0	-1	-1
DGKH	0.027242681133615616	No data	0.04314033215008706	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	0	0	0	0	0.3155749999999998	No data	-0.45074462217319355	-0.22574289577974915	0	No data	No data	-0.1065574999999999	-1	0
DIP2A	0.02720407339059817	No data	0.03864304016239247	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1221118975093706	No data	No data	No data	1	0	0	0	0	0.6562699999999999	No data	-0.5469387755102041	-0.09851772125755276	0	No data	No data	-0.3555050000000001	-1	-1
FGF12	0.027150293241454883	No data	0.03635288413944745	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1472407357919432	0.042536243122614975	No data	No data	0	0	0	0	0	0.8895049999999998	No data	-0.06343077771649197	0	0	No data	No data	-0.3508275000000001	1	0
ZPBP	0.02714894704673316	No data	0.044657956388117336	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.2217319360176503	0	0	No data	No data	0	1	0.5
ATXN2L	0.027142072957709658	No data	0.04253999995025431	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0421329816678054	No data	No data	No data	0	0	0	0	0	0.6279049999999998	No data	-0.8890237175951462	No data	0	No data	No data	0	-1	-1
FLAD1	0.02711997772769171	No data	0.0404396415090689	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08341325097911013	No data	No data	No data	1	0	0	0	0	0	No data	-0.27258687258687264	No data	0	No data	No data	No data	-1	-1
CRELD2	0.026945428867782412	No data	0.043715253639898324	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0	No data	0.2644236072807502	-0.8812597939767702	0	No data	No data	0	-1	-1
KIF22	0.026881526432422545	No data	0.04361013898604147	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.08270499999999999	No data	0.10435741864313286	-0.5346493706516381	0	No data	No data	0	0.5	-1
TINCR	0.02684785202707323	No data	0.03074732034863303	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18237923928348632	No data	No data	No data	0	0	No data	No data	No data	0.4827599999999997	No data	No data	-0.539763105719058	No data	No data	No data	No data	0.5	0
ZSWIM8	0.02677915441706741	No data	0.044049675591818556	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.8555050000000002	No data	-0.9384445670159955	-0.8787686882004028	0	No data	No data	0	-1	-1
SERINC1	0.026738022869216747	No data	0.041398097640582346	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.05167839356535755	No data	No data	0	0	0	0	0	0.7902850000000001	No data	-0.4712630998345284	No data	0	No data	No data	-0.028697499999999997	-1	-1
SCP2	0.026627996839340525	No data	0.035350010080022275	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15452756526957387	0.03260900298692648	No data	No data	0	0	0	1	0	0.46069499999999974	No data	-0.044236072807501414	-0.9126418345411443	0	No data	No data	0	0.5	-1
C3orf18	0.026596385246256408	No data	0.0437490341840645	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.1975299999999997	No data	0.6222835079977938	No data	0	No data	No data	0	0.5	0
ATP2A1	0.02655335491772515	No data	0.04030508098264241	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06746343156828963	No data	No data	0.2	0	0	1	1	0	0.8340049999999998	No data	-0.1519029233314948	-0.6791532164055333	0	255	No data	-0.6101600000000001	0.75	0
HEYL	0.02652225137206266	No data	0.04210726259620174	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	0.4526199669056812	0	0	No data	No data	0	0.5	0
UPP1	0.02650242166459396	No data	0.0369446098420311	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1329972277028976	No data	No data	No data	0	0	1	1	1	0	No data	0.23794815223386645	No data	0	No data	No data	-0.056452499999999975	0.5	0
STMN4	0.026465048561595775	No data	0.04066361143133021	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.05738767758538774	No data	No data	0	0	0	0	0	0.35185000000000033	No data	-0.5238830667402097	0	0	No data	No data	0	1	0.5
ZNF778	0.02621933504901065	No data	0.04160898824615717	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	0.9207942636514066	No data	0	No data	No data	0	-1	-1
C16orf87	0.026151218748227425	No data	0.04301676909767982	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9350650000000001	No data	0.6702702702702703	No data	0	No data	No data	No data	0.5	-1
SUPT3H	0.026144824925031594	No data	0.0430062517440255	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5899050000000002	No data	0.5523441809156096	No data	0	No data	No data	0	-1	0
CYC1	0.026143355021668348	No data	0.03818754181920032	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.076167482763162	0.04535630582619923	No data	No data	0	0	0	1	0	0.21538499999999985	No data	-0.5906232763375621	-0.022023425318627998	0	No data	No data	No data	0.5	-1
TRIM49B	0.02611958838922711	No data	0.04190086066309523	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	No data	No data	0	0	0	No data	No data	-0.04225041367898508	No data	0	No data	No data	-0.8783175	No data	No data
MROH1	0.026091950192460602	No data	0.03883038675233633	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0817778014310469	No data	No data	0	0	0	0	0	0	No data	0.0591285162713735	No data	0	No data	No data	0	0.5	0
CLPTM1	0.026081033790376615	No data	0.035042305014635185	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.157180303134832	No data	No data	No data	0	0	0	0	0	0.7234699999999996	No data	-0.7932708218422504	-0.20044682071092418	0	No data	No data	0	-1	-1
FASTKD1	0.026034216189478945	No data	0.042824308772905766	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.0700496414782128	No data	0	No data	No data	0	-1	-1
ZNF284	0.026015365150030775	No data	0.042793300244431426	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.6060672917815775	No data	0	No data	No data	-0.4266449999999999	-1	0
PLEKHB1	0.025992421293365365	No data	0.0399050818359732	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	0.05160572081673327	No data	No data	0	0	0	0	0	0	No data	0.31803640375068953	No data	0	No data	No data	0	0.5	0
MTA1	0.02597996782135619	No data	0.0427350743265907	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7412599999999998	No data	-0.9512410369553227	-0.8733476134664083	0	No data	No data	0	-1	-1
GRIFIN	0.025974669924789105	No data	0.04272635968902356	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	No data	0.9218974076116933	No data	No data	No data	No data	0	No data	No data
DDX4	0.025942059223622783	No data	0.042672717561836646	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.45441999999999966	No data	-0.8531715388858245	0	0	No data	No data	0	1	0.5
CIMAP1B	0.025864804657049923	No data	0.04254563966600316	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.6975179260893547	-0.6496005511938041	0	No data	No data	0	0.5	0
SIX3	0.025863730010122155	No data	0.04193594115579663	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.8945799999999998	No data	-0.8087148372862658	-0.6723872212278015	0	No data	No data	-0.021085000000000065	0.5	0.5
DHX38	0.025811886270237932	No data	0.04245859293795468	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8655250000000002	No data	-0.36403750689464975	-0.6257033003987322	-1	No data	No data	0	-1	-1
GLCCI1	0.025740538781237006	No data	0.038389681551708764	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07903100368951074	No data	No data	No data	0	0	0	0	0	0.5886650000000003	No data	-0.13601765030336455	No data	0	No data	No data	0	0.5	-1
SLC49A4	0.02573084552498537	No data	0.042325287065689374	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7489550000000001	No data	-0.050082735797021494	0	0	No data	No data	0	-1	-1
CEACAM8	0.025689441524621253	No data	0.039693702051158644	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.05126957155731863	No data	No data	No data	1	0	0	0	0	No data	No data	0.41279646993932717	-0.3074028175658705	0	No data	No data	-0.4340975	1	0.5
C8orf88	0.02552759794629005	No data	0.041990960231954644	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7435899999999996	No data	0.9378929950358521	No data	0	No data	No data	No data	0.5	0
DORIP1	0.025414734025036544	No data	0.041805307651600246	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.82258	No data	0.644677330391616	No data	No data	No data	No data	No data	-1	0
PFDN1	0.02540740298144427	No data	0.03989869985866962	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03789097565780432	No data	No data	No data	1	0	0	0	0	0.8770499999999999	No data	0.8917815774958633	-0.8131697071354868	0	No data	No data	No data	-1	-1
NUPR1	0.02539296327119828	No data	0.03432112572629914	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14896741376716072	No data	No data	No data	0	0	0	0	0	0	No data	0.8211803640375068	-0.2035914972095168	0	No data	No data	0	0.5	-1
THPO	0.025321390347662592	No data	0.033972429252397185	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15358670275595737	No data	No data	No data	0	1	0	1	0	0	No data	0.26045228902371753	-0.22108376023293574	0	No data	No data	No data	1	0
BRIP1	0.025311572330601047	No data	0.03804291235342262	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07185404288437355	No data	No data	No data	0	0	0	0	0	0	No data	-0.20783232211803637	-0.7026276895458378	0	No data	255	0	0.5	0.5
HAVCR1	0.02527963572615124	No data	0.03444386895053608	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14278424515661445	No data	No data	No data	0	0	0	0	0	0	No data	0.9704357418643133	-0.2107134718819842	0	No data	No data	0	0.75	0.5
GABPB1	0.025263624885852362	No data	0.03988493489839595	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.9086150000000004	No data	-0.5718698290126862	0	-1	No data	No data	-0.2493475	-1	-1
RAB1A	0.025213977884108996	No data	0.03944543452811811	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04059289031385596	No data	No data	No data	0	0	0	0	0	1	No data	-0.8781025923883067	No data	0	No data	No data	-0.7682925	-1	-1
CCDC134	0.025134824561294924	No data	0.04020500759261728	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02279740491043579	No data	No data	No data	0	1	0	0	0	0.475985	No data	0.6065085493656923	-0.9057192620802581	0	No data	No data	No data	-1	-1
CGREF1	0.02508453864461162	No data	0.03840878218924547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.05706758268630399	No data	No data	0	1	0	0	0	0	No data	0.5748483177054606	-0.5412198434860327	0	No data	No data	0	0.5	0
L2HGDH	0.024913618324814354	No data	0.03946118338197515	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.12526999999999971	No data	-0.16767788196359623	-0.3114180081003065	0	No data	No data	0	0.5	-1
SH2B1	0.024838562521721792	No data	0.03369769169716208	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1431971516394959	No data	No data	No data	0	0	0	0	0	0.5833350000000003	No data	-0.8217319360176503	-0.6531012158908902	0	No data	No data	0	-1	-1
GVQW3	0.02478665516980285	No data	0.04077216562671645	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.09829012686155547	No data	No data	No data	No data	0	0.5	0
OR5L1	0.0247651744571626	No data	0.040736831485520375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	0.9266409266409266	No data	No data	No data	No data	-0.807075	No data	No data
STAB2	0.02475839788572206	No data	0.040725684540066774	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.1078874793160507	-0.39195967452801656	0	No data	No data	0	1	0.5
ESF1	0.024754692442139733	No data	0.03919976237271062	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.04230500000000035	No data	-0.19779371207942642	No data	-1	No data	No data	No data	-1	-1
PRR14	0.02473646007805575	No data	0.04068959851226148	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.3359073359073359	No data	0	No data	No data	0	-1	-1
CCDC50	0.02469066236773613	No data	0.03824164594900254	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04745237614690708	No data	No data	No data	0	0	0	0	0	0	No data	-0.061445118587975744	-0.5939794994359995	0	No data	No data	No data	-1	-1
GPR27	0.024678319022605057	No data	0.03907413389684671	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	1	0	0.8533349999999998	No data	0.5727523441809157	-0.14230555434728037	0	No data	No data	0	0.5	0
CARD18	0.02462104083039151	No data	0.040499742613995277	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	No data	No data	0.7129619415333701	No data	0	No data	No data	0	1	0.5
PROCA1	0.024582889917222593	No data	0.040436987258749585	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.3491450634307778	No data	0	No data	No data	0	1	0
NPIPB8	0.024582264853542382	No data	0.04043595907645866	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.8845008273579702	No data	No data	No data	No data	-0.98264	1	0
RMI1	0.024569719522586225	No data	0.040415322959641675	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.05019305019305009	-0.17385259600726455	-1	No data	No data	No data	-1	-1
CRIP2	0.02454713021682856	No data	0.03847838152441005	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.037995674850726316	No data	No data	No data	1	0	0	0	0	0.6394249999999999	No data	0.717484831770546	No data	0	No data	No data	-0.026442499999999924	0.5	-1
SBNO1	0.024519587510906573	No data	0.03243257227086468	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15800574672486223	No data	No data	No data	0	0	0	0	0	0.8743699999999996	No data	-0.9669056811913955	0	-1	No data	No data	0	0.5	-1
ZBTB45	0.024517726340164327	No data	0.04032979812256127	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.38355999999999996	No data	-0.05195808052950912	0	0	No data	No data	0	-1	-1
NDST3	0.024488822095899424	No data	0.038154495043893746	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04255515583281347	No data	No data	No data	0	0	0	0	0	0.6735399999999998	No data	-0.4360728075013789	-0.16840601274630995	0	No data	No data	-0.538945	0.5	0.5
KLHL6	0.024377848961989135	No data	0.033868419781267145	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12462581351038234	No data	No data	No data	1	0	0	0	0	0.718195	No data	-0.06762272476558195	-0.784354591846691	0	No data	No data	0	1	0.5
ATP13A5	0.024288985712747367	No data	0.03630595237377598	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	1	0	0	0	0	0.14613999999999977	No data	0.18808604522890238	-0.13801839227553903	0	No data	No data	0	0.75	0.5
ZNF146	0.02426581700866043	No data	0.035641680936995816	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08547490926996869	No data	No data	No data	0	0	0	0	0	0.777395	No data	-0.42923331494760064	No data	0	No data	No data	-0.5119875	-1	-1
GPT2	0.024236722615712584	No data	0.03180480583484977	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15958183437305054	No data	No data	No data	0	0	0	0	0	0.6462699999999998	No data	-0.4693877551020408	-0.6775914387924448	0	No data	No data	-0.08699750000000002	0.5	-1
USP35	0.02422766650311634	No data	0.03985267171576044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.44498999999999994	No data	0.2050744622173193	-0.4025292816482848	0	No data	No data	0	-1	-1
GALNT13	0.024216064902666753	No data	0.03922565716635476	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.9730200000000003	No data	-0.38852730281301706	-0.1608107940099185	0	No data	No data	-0.6133099999999999	0.5	0
CASP5	0.024172878575557902	No data	0.03169545162758188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1591934341412431	No data	No data	0.2	No data	No data	1	1	0	No data	No data	0.13943739658025378	-0.6849004779233472	0	255	No data	-0.08986249999999991	0.75	0.5
KNTC1	0.02412320652173952	No data	0.03968084297836597	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.049345000000000284	No data	-0.22989520132377272	0	0	No data	No data	No data	0.5	-1
C18orf32	0.024121367127297306	No data	0.03967781731417946	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.7206839492553778	-0.43423810300908944	0	No data	No data	No data	-1	-1
ERCC1	0.024082256049973032	No data	0.03480485152339899	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09617262076814903	No data	No data	No data	0	0	1	1	0	0.3097650000000002	No data	0.5180364037506895	-0.9568968079377382	0	255	No data	No data	-1	-1
FNTA	0.024057963090730914	No data	0.039573522488492906	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.6042200000000001	No data	0.626696083838941	0	-1	No data	No data	0	-1	-1
ULK2	0.02404718625274352	No data	0.034598082705862676	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09915425404919398	No data	No data	No data	0	0	1	1	0	0.681465	1	-0.34087148372862663	-0.05373224667943238	0	255	No data	0	-1	-1
LURAP1L	0.02396926074995266	No data	0.038515717676939114	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.4078949999999999	No data	0.6038610038610039	No data	0	No data	No data	0	-1	0
TMX4	0.023967860549313075	No data	0.03792437018237877	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030018809344944695	No data	No data	0	0	0	0	0	0	No data	0.44931053502482077	No data	0	No data	No data	0	-1	-1
