symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
SLC16A9	0.02766802410777414	No data	No data	No data	No data	0.17933958529542823	0.1827240973681352	No data	solute carrier family 16 member 9
CD163	0.027656610304712826	No data	No data	No data	No data	0.20863922805283314	0.07530356576962866	No data	CD163 molecule
KLK3	0.02765109548388543	No data	No data	No data	No data	0.2274197621877222	No data	No data	kallikrein related peptidase 3
SMPDL3B	0.027643934737200223	No data	No data	No data	No data	No data	0.22736086776492492	No data	sphingomyelin phosphodiesterase acid like 3B
TNFSF13B	0.027630945454480107	No data	No data	No data	No data	0.22426076305929526	0.011973091147357316	No data	TNF superfamily member 13b
CLDN4	0.02756489263244803	No data	No data	No data	No data	0.22671077646289906	No data	No data	claudin 4
EIF1	0.02753369917401028	No data	No data	No data	No data	0.22645422211032884	No data	No data	eukaryotic translation initiation factor 1
CP	0.027498077774540972	No data	No data	No data	No data	0.22616124962391052	No data	No data	ceruloplasmin
PRM3	0.027490975283942603	0.045220566867061926	No data	No data	No data	No data	No data	No data	protamine 3
ENTPD1	0.02748305602934904	No data	No data	No data	No data	0.19700076023800003	0.11614776493978148	No data	ectonucleoside triphosphate diphosphohydrolase 1
IGHV2-26	0.027436549086179738	No data	No data	No data	No data	No data	0.2256551995224601	No data	immunoglobulin heavy variable 2-26
MRC1	0.027426995292086868	No data	No data	No data	No data	0.213204998263714	0.04948649971831348	No data	mannose receptor C-type 1
DDR1	0.02741050588911538	No data	No data	No data	No data	0.22544100411430945	No data	No data	discoidin domain receptor tyrosine kinase 1
TRIM40	0.027369521015920446	No data	No data	No data	No data	0.19453785523571876	0.12226425542842043	No data	tripartite motif containing 40
GPR68	0.027352916216084523	No data	No data	No data	No data	0.2153932589871174	0.038296367725303045	No data	G protein-coupled receptor 68
BMAL2	0.027351233028575502	No data	No data	No data	No data	0.16625218618017804	0.1833904607951852	No data	basic helix-loop-helix ARNT like 2
THRIL	0.02734890924666793	No data	No data	No data	No data	0.22493439511629978	No data	No data	TNF and HNRNPL related immunoregulatory long non-coding RNA
CLEC7A	0.027346396752281062	No data	No data	No data	No data	0.22066773525866107	0.016983982180856817	No data	C-type lectin domain containing 7A
GRB7	0.02733222287709112	0.044959431212353906	No data	No data	No data	No data	No data	No data	growth factor receptor bound protein 7
SLC6A4	0.02730325434315149	No data	No data	No data	No data	0.1849968090478014	0.15824836728267108	No data	solute carrier family 6 member 4
CDH11	0.027301380398606488	No data	No data	No data	No data	0.19149820124766065	0.13218114855359228	No data	cadherin 11
APOBEC3B	0.027271766804811172	No data	No data	No data	No data	0.13788208229163573	0.18982940724744343	No data	apolipoprotein B mRNA editing enzyme catalytic subunit 3B
PAEP	0.027267601678637298	No data	No data	No data	No data	0.030396539880581056	0.21666653626878174	No data	progestagen associated endometrial protein
DAO	0.027233582038649173	No data	No data	No data	No data	No data	0.22398587261610864	No data	D-amino acid oxidase
H1-5	0.027223207105049847	No data	No data	No data	No data	No data	0.2239005427262586	No data	H1.5 linker histone, cluster member
CWH43	0.027215510003295553	No data	No data	No data	No data	No data	0.2238372369866536	No data	cell wall biogenesis 43 C-terminal homolog
ALDH1A2	0.027212970715365672	No data	No data	No data	No data	0.034787151196664985	0.2151195645083441	No data	aldehyde dehydrogenase 1 family member A2
SERPINB2	0.027211175089233815	No data	No data	No data	No data	0.06079307976116211	0.2086033140240226	No data	serpin family B member 2
EDN2	0.027185757556455997	No data	No data	No data	No data	No data	0.22359253440737614	No data	endothelin 2
BIRC5	0.027148675210631176	No data	No data	No data	No data	0.21905079278877337	0.01694701361232515	No data	baculoviral IAP repeat containing 5
SLC30A10	0.02709509563530223	No data	No data	No data	No data	No data	0.22284687452709082	No data	solute carrier family 30 member 10
PTGDR2	0.027085753538031936	No data	No data	No data	No data	0.22277003932391473	No data	No data	prostaglandin D2 receptor 2
