symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
MSRA	0.18528122464141333	0.30477354555704045	No data	No data	No data	No data	No data	No data	methionine sulfoxide reductase A
DSG4	0.1848124406491765	0.30400243148603345	No data	No data	No data	No data	No data	No data	desmoglein 4
STX6	0.18377730215173083	0.3022997072590122	No data	No data	No data	No data	No data	No data	syntaxin 6
ARAP3	0.18374039310516885	0.3022389946800361	No data	No data	No data	No data	No data	No data	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3
UGT1A4	0.18272536128170078	0.30056934440494587	No data	No data	No data	No data	No data	No data	UDP glucuronosyltransferase family 1 member A4
UGT1A6	0.1819513975199576	0.2992962327863474	No data	No data	No data	No data	No data	No data	UDP glucuronosyltransferase family 1 member A6
COL23A1	0.18154690972566334	0.2986308810787462	No data	No data	No data	No data	No data	No data	collagen type XXIII alpha 1 chain
FASTKD2	0.1800668470456242	0.2961962903558319	No data	No data	No data	No data	No data	No data	FAST kinase domains 2
CNNM2	0.17980112614192154	0.29575919964625347	No data	No data	No data	No data	No data	No data	cyclin and CBS domain divalent metal cation transport mediator 2
MAP2K4	0.17969278911357672	0.2955809934609928	No data	No data	No data	No data	No data	No data	mitogen-activated protein kinase kinase 4
UGT1A7	0.17799477196005803	0.2927878841791639	No data	No data	No data	No data	No data	No data	UDP glucuronosyltransferase family 1 member A7
UGT1A9	0.17786467886062352	0.2925738909089667	No data	No data	No data	No data	No data	No data	UDP glucuronosyltransferase family 1 member A9
UGT1A10	0.17731221343560408	0.29166512723522303	No data	No data	No data	No data	No data	No data	UDP glucuronosyltransferase family 1 member A10
SLC13A5	0.17647957629545574	0.2902955023643997	No data	No data	No data	No data	No data	No data	solute carrier family 13 member 5
RBFOX1	0.17392535131851733	0.2860939962275611	No data	No data	No data	No data	No data	No data	RNA binding fox-1 homolog 1
MFSD13A	0.1735045154930802	0.2854017532500866	No data	No data	No data	No data	No data	No data	major facilitator superfamily domain containing 13A
MEF2C	0.17269229618195736	0.2840657141576211	No data	No data	No data	No data	No data	No data	myocyte enhancer factor 2C
CADM2	0.1711619750777277	0.28154845214319146	No data	No data	No data	No data	No data	No data	cell adhesion molecule 2
INVS	0.16973912086914272	0.27920796501180256	No data	No data	No data	No data	No data	No data	inversin
SMAD5	0.16563958365718462	0.2697288489994555	No data	No data	No data	0.0547137717850459	No data	No data	SMAD family member 5
CHRD	0.1570402610559197	0.2583193048828651	No data	No data	No data	No data	No data	No data	chordin
THPO	0.15564155027618096	0.2560185318586428	No data	No data	No data	No data	No data	No data	thrombopoietin
ZNF585B	0.1544323191526659	0.2540294384811305	No data	No data	No data	No data	No data	No data	zinc finger protein 585B
FTCDNL1	0.15416383365013098	0.25358780021639754	No data	No data	No data	No data	No data	No data	formiminotransferase cyclodeaminase N-terminal like
RBSN	0.14968051346249436	0.24621307894014333	No data	No data	No data	No data	No data	No data	rabenosyn, RAB effector
PFKP	0.14829791665921643	0.2439388121836149	No data	No data	No data	No data	No data	No data	phosphofructokinase, platelet
OXSM	0.14817907195244123	0.24374332166521692	No data	No data	No data	No data	No data	No data	3-oxoacyl-ACP synthase, mitochondrial
LOXL1	0.14730720174041775	0.2423091613702478	No data	No data	No data	No data	No data	No data	lysyl oxidase like 1
DAB1	0.14718219726512874	0.24210353850037494	No data	No data	No data	No data	No data	No data	DAB adaptor protein 1
MAML1	0.14601543742885423	0.2401843071653967	No data	No data	No data	No data	No data	No data	mastermind like transcriptional coactivator 1
DIAPH3	0.14477017289864638	0.23813594157000312	No data	No data	No data	No data	No data	No data	diaphanous related formin 3
RERGL	0.14307877260866758	0.2353537165262583	No data	No data	No data	No data	No data	No data	RERG like
PIK3C2G	0.14252503778119624	0.23444286478187096	No data	No data	No data	No data	No data	No data	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma
NEMP1	0.14046978434330595	0.23106212893830988	No data	No data	No data	No data	No data	No data	nuclear envelope integral membrane protein 1
C7orf50	0.13989340403695327	0.23011402710070417	No data	No data	No data	No data	No data	No data	chromosome 7 open reading frame 50
MDH1B	0.1392069133938414	0.228984802120149	No data	No data	No data	No data	No data	No data	malate dehydrogenase 1B
IL1RAP	0.13753194098895577	0.22622959969996217	No data	No data	No data	No data	No data	No data	interleukin 1 receptor accessory protein
SLC39A13	0.13690605123339505	0.2252000585778153	No data	No data	No data	No data	No data	No data	solute carrier family 39 member 13
PRL	0.1362912453701305	0.21872048095702806	No data	No data	No data	0.10936537319666408	No data	No data	prolactin
SMIM32	0.13199969235272588	0.21712947077416267	No data	No data	No data	No data	No data	No data	small integral membrane protein 32
STX17	0.13181976212752852	0.21683349921637313	No data	No data	No data	No data	No data	No data	syntaxin 17
ACTR1A	0.13010301233869492	0.21400957617187827	No data	No data	No data	No data	No data	No data	actin related protein 1A
IPO9	0.12609149131831643	0.2074109287005895	No data	No data	No data	No data	No data	No data	importin 9
NPIPB8	0.12285655822570424	0.20208970940174611	No data	No data	No data	No data	No data	No data	nuclear pore complex interacting protein family member B8
SKOR1	0.12105830233583854	0.19913171501006452	No data	No data	No data	No data	No data	No data	SKI family transcriptional corepressor 1
FRMD4B	0.11995912647739279	0.19732365418675357	No data	No data	No data	No data	No data	No data	FERM domain containing 4B
GPR139	0.11861212801445752	0.1951079439969964	No data	No data	No data	No data	No data	No data	G protein-coupled receptor 139
VWA2	0.11698285409783973	0.19242791211998225	No data	No data	No data	No data	No data	No data	von Willebrand factor A domain containing 2
EFNB2	0.11581613831891711	0.1905087532560025	No data	No data	No data	No data	No data	No data	ephrin B2
ZNG1B	0.1139077500636163	0.18736959948587223	No data	No data	No data	No data	No data	No data	Zn regulated GTPase metalloprotein activator 1B
MCTP2	0.11382999985183445	0.18724170629130585	No data	No data	No data	No data	No data	No data	multiple C2 and transmembrane domain containing 2
SYN3	0.11231225712157492	0.1847451347469421	No data	No data	No data	No data	No data	No data	synapsin III
C15orf61	0.11228663777143968	0.18470299286132635	No data	No data	No data	No data	No data	No data	chromosome 15 open reading frame 61
ZWINT	0.11203543376519115	0.1842897813457469	No data	No data	No data	No data	No data	No data	ZW10 interacting kinetochore protein
ACBD4	0.11168141229071668	0.18370744290218502	No data	No data	No data	No data	No data	No data	acyl-CoA binding domain containing 4
ZNF568	0.11155975755096502	0.18350733009291528	No data	No data	No data	No data	No data	No data	zinc finger protein 568
AANAT	0.11087395640541053	0.18237923928348632	No data	No data	No data	No data	No data	No data	aralkylamine N-acetyltransferase
ZNF585A	0.10828897278823665	0.17812713751905934	No data	No data	No data	No data	No data	No data	zinc finger protein 585A
BSG	0.10403783484516177	0.17113433840479117	No data	No data	No data	No data	No data	No data	basigin (Ok blood group)
CACNA1B	0.10384167305932661	No data	No data	0.16929184016823612	No data	0.030396539880581056	No data	No data	calcium voltage-gated channel subunit alpha1 B
ZNF407	0.10338560980749732	0.1700614777433033	No data	No data	No data	No data	No data	No data	zinc finger protein 407
CACNA1C	0.10328730327729956	No data	No data	0.16929184016823612	No data	0.012158615952232422	No data	No data	calcium voltage-gated channel subunit alpha1 C
CACNA1G	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel subunit alpha1 G
CACNA1E	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel subunit alpha1 E
CACNG6	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel auxiliary subunit gamma 6
CACNG7	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel auxiliary subunit gamma 7
CACNB2	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel auxiliary subunit beta 2
CACNA1A	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel subunit alpha1 A
CACNG8	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel auxiliary subunit gamma 8
CACNA2D2	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel auxiliary subunit alpha2delta 2
CACNG2	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel auxiliary subunit gamma 2
CACNB1	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel auxiliary subunit beta 1
CACNB4	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel auxiliary subunit beta 4
