Gene,Annotation,Median_GSS,PCC
BCDIN3D,13,1.841796875,-0.048709941809485215
TBC1D2,0,0.0,-0.0487179759812772
BCAT2,14,1.908203125,-0.0488302429737683
CRTC2,0,1.83349609375,-0.048831699751429494
GPBP1L1,2,2.158203125,-0.04883923750099123
CAPN2,14,2.263671875,-0.048855042024055884
TRABD2B,14,1.953125,-0.048908985562067915
FNDC7,0,0.0,-0.04903625811536206
IL36G,0,0.0,-0.049068397847223166
DIS3L,12,2.330078125,-0.04908805218324916
COL11A1,16,1.8681640625,-0.04909937147180709
CLEC12B,0,0.0,-0.04919414512974804
ASB17,0,0.0,-0.04919498652962802
FAM184B,13,1.94189453125,-0.04920017692570847
RORA,3,3.521484375,-0.04920787001931556
ACAA2,13,2.509765625,-0.04920812409442174
DDX59,16,1.8603515625,-0.049223290278176714
GPR25,0,0.0,-0.04934091943310315
ADH5,2,2.2548828125,-0.04937153264080512
PTPRO,12,4.34765625,-0.04939053464547209
PARP8,15,3.044921875,-0.049513058498099165
PKN2,2,2.041015625,-0.04957072800797321
DSCC1,0,0.0,-0.0496571757645732
PNLIPRP1,0,0.0,-0.04970741195853185
PTPRM,3,2.462890625,-0.04978487171258367
TRMT13,13,1.80322265625,-0.0498523366054139
PDE6B,0,0.0,-0.04988164557016707
SLC9A4,15,4.00390625,-0.049881696310846955
IZUMO1R,0,0.0,-0.049886134865066344
FEV,0,0.0,-0.049985669274910154
HIC2,9,1.8046875,-0.050000826527189915
SPOCD1,0,0.0,-0.05000767531460042
DEPDC1,0,0.0,-0.05008748925152351
CRABP1,13,4.26171875,-0.05013832137478182
STRN3,11,2.021484375,-0.05013872208889096
COTL1,16,3.140625,-0.05015012660275045
KCNK10,4,1.896484375,-0.05018697619694835
LY6G5B,0,0.0,-0.0502178285710118
CLDN23,0,0.0,-0.05024544675055756
CEACAM18,0,0.0,-0.05025296116238681
DUSP13,0,0.0,-0.05026472501206487
SNTG2,12,1.7666015625,-0.050496491405539974
GNAT2,0,0.0,-0.05051119465152012
RPS6,0,1.7529296875,-0.050540729824485
PYGL,3,2.0703125,-0.05056637566997247
UBE2D1,2,2.55859375,-0.05065044911745739
GDPD4,0,0.0,-0.05075794390027489
SIPA1,15,2.310546875,-0.05079717289079597
PGAP1,0,2.310546875,-0.050807894369379186
ACSM4,0,0.0,-0.05081043755883783
ZBTB1,2,2.103515625,-0.050830453844118606
CPLX4,0,0.0,-0.05089329509334858
SEMA4G,3,3.4296875,-0.05091086545698387
LUC7L2,2,2.1640625,-0.05094041768266762
SLC30A8,0,0.0,-0.050967634639525604
NMU,0,0.0,-0.051150188316308166
PTPN14,1,2.251953125,-0.05115265634350799
RDH10,15,1.908203125,-0.05122697729534816
PDCL2,0,0.0,-0.05123235787292911
OR4E1,0,0.0,-0.05123239876203678
PLCZ1,11,1.7666015625,-0.05135540049138646
C15orf62,0,0.0,-0.05136901545460379
PRR22,3,1.837890625,-0.05139383611320536
MAP6D1,2,3.5634765625,-0.0514054259001252
TRAT1,0,0.0,-0.051442480430412635
SCAF11,2,2.22265625,-0.05146338869745333
FCHSD2,3,2.140625,-0.05149802258151304
FAM187A,0,0.0,-0.05158042340338711
LIX1L,16,3.271484375,-0.05160637047515974
ITGB6,0,0.0,-0.05173881593745088
HSD17B14,0,0.0,-0.051760928058977695
BHMT,0,0.0,-0.051816786410960915
AFAP1L1,2,2.43359375,-0.05185980686666129
TEX38,10,1.7265625,-0.051871293659306206
HMGA1,10,1.9677734375,-0.05189174055483152
KRT14,0,0.0,-0.05192292354770303
OBP2B,0,0.0,-0.05199863900869351
SPINK8,16,12.2734375,-0.05207560133310943
PPM1N,0,0.0,-0.052188500046696056
AVPR1B,0,0.0,-0.05223929340336789
RWDD3,15,2.298828125,-0.05241256151007476
SLC44A4,0,0.0,-0.05253335314646766
FAM170B,0,0.0,-0.052553627274346294
CES2,0,0.0,-0.052553627274346294
GNAS,10,1.720703125,-0.05260469744778178
ATP6V1G3,0,0.0,-0.052728428766335426
TXNDC12,16,2.77734375,-0.052771766854101475
SAT2,15,2.48046875,-0.05282121541545532
RGS5,14,2.66796875,-0.05282678384352505
HAP1,12,3.697265625,-0.0529301453955554
BCLAF3,13,1.8681640625,-0.052987432308203616
MLKL,0,0.0,-0.05310268059069457
SH3RF2,13,2.216796875,-0.053137969105183404
RNF152,3,3.720703125,-0.053170593320581036
GUSB,14,2.1171875,-0.05321526815452735
ADAMTS17,14,1.8349609375,-0.05323749719113231
ST7L,12,2.34375,-0.05337689704536079
CLHC1,0,0.0,-0.05357284137946042
EXOC1L,0,0.0,-0.05358114050968945
