"dataset";"trait";"gene_list";"cluster";"median.genes";"median.umi";"median.score_genetic";"neg.log10.p.val_genetic";"neg.log10.p.val.adj_genetic";"median.score_drugs";"neg.log10.p.val_drugs";"neg.log10.p.val.adj_drugs"
"intestine_human_adult_HFGA_A1";"BIP";"all_genes";"cluster_3";2031;5326.5;-0.0129036622571751;0.0699607938844914;0;"0.167792850598457";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"BIP";"all_genes";"cluster_4";1129.5;2259;0.00174705327315394;0.382309391912845;0;"0.145355319527372";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"BIP";"all_genes";"cluster_5";940;1809;-0.00194624776114606;0.271852028686916;0;"0.166382222200097";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"BIP";"all_genes";"cluster_6";1724;3627;-0.00483963380369304;0.198365368240969;0;"0.121731230613185";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"BIP";"all_genes";"cluster_7";1235;2301;-0.00630369170486689;0.161761177362174;0;"0.126876886875728";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"BIP";"all_genes";"cluster_8";2521.5;7207;-0.0175876190379266;0.0353125062232333;0;"0.176296890237876";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"BIP";"all_genes";"cluster_9";909.5;1815;-0.00156185844277604;0.286384911068506;0;"0.171743557531348";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"BIP";"all_genes";"cluster_10";1812;4030.5;0.00306010826143276;0.422207085984119;0;"0.0743816759598511";"2.30107342294084";"1.25968073778262"
"intestine_human_adult_HFGA_A1";"BRD";"all_genes";"cluster_0";921.5;1516.5;0.00239897540253453;0.42497110156305;0;"-0.0179613149890962";"0.0986941018612204";"0"
"intestine_human_adult_HFGA_A1";"BRD";"all_genes";"cluster_1";759.5;1311.5;-0.00563537943610765;0.157309408328593;0;"-0.0319189275379202";"0.0166878129450744";"0"
"intestine_human_adult_HFGA_A1";"BRD";"all_genes";"cluster_2";1782;3195;-0.00343925451340304;0.204371921330841;0;"-0.0299466478145826";"0.0247035426714043";"0"
"intestine_human_adult_HFGA_A1";"BRD";"all_genes";"cluster_3";2031;5326.5;0.0143575814812447;1.00881735158437;0;"0.0078111687965054";"0.536449025089862";"0"
"intestine_human_adult_HFGA_A1";"BRD";"all_genes";"cluster_4";1129.5;2259;-0.00875320854849664;0.104179076029564;0;"-0.0250619413476662";"0.06277635506545";"0"
"intestine_human_adult_HFGA_A1";"BRD";"all_genes";"cluster_5";940;1809;-0.00592365369336988;0.155255708449016;0;"-0.0108953385093523";"0.205137320760059";"0"
"intestine_human_adult_HFGA_A1";"BRD";"all_genes";"cluster_6";1724;3627;-0.0163902846913249;0.0263153685888353;0;"-0.0308431255753348";"0.0474446927470896";"0"
"intestine_human_adult_HFGA_A1";"BRD";"all_genes";"cluster_7";1235;2301;-0.00669521466159104;0.131751739259007;0;"-0.0396259230674661";"0.0100599689754636";"0"
"intestine_human_adult_HFGA_A1";"BRD";"all_genes";"cluster_8";2521.5;7207;0.0154770244811592;1.03957264974256;0;"0.0100649007923578";"0.53510699815513";"0"
"intestine_human_adult_HFGA_A1";"BRD";"all_genes";"cluster_9";909.5;1815;0.00878608863520589;0.717647922534337;0;"0.00756360907145048";"0.613722853382817";"0"
"intestine_human_adult_HFGA_A1";"BRD";"all_genes";"cluster_10";1812;4030.5;1.94912469585334e-05;0.329241143015919;0;"-0.0400940592963937";"0.0340425696480786";"0"
"intestine_human_adult_HFGA_A1";"CAD";"all_genes";"cluster_0";921.5;1516.5;-0.019811570291284;0.00656310820686618;0;"0.111499444030092";"3.69901343161288";"2.65762074645466"
"intestine_human_adult_HFGA_A1";"CAD";"all_genes";"cluster_1";759.5;1311.5;-0.0186851617248994;0.0116628620548541;0;"0.134892665143021";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"CAD";"all_genes";"cluster_2";1782;3195;-0.0255727287507756;0.00108698680637646;0;"0.103802033938968";"3.69901343161288";"2.65762074645466"
"intestine_human_adult_HFGA_A1";"CAD";"all_genes";"cluster_3";2031;5326.5;-0.0139855921359297;0.0481718701484983;0;"0.115510434586255";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"CAD";"all_genes";"cluster_4";1129.5;2259;-0.0253634711514606;0.0024823116432743;0;"0.121016546886072";"3.69901343161288";"2.65762074645466"
"intestine_human_adult_HFGA_A1";"CAD";"all_genes";"cluster_5";940;1809;-0.0215952661643469;0.00660719677925092;0;"0.131387895273866";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"CAD";"all_genes";"cluster_6";1724;3627;-0.00373787094048106;0.214571223970474;0;"0.105476546513514";"3.69901343161288";"2.65762074645466"
"intestine_human_adult_HFGA_A1";"CAD";"all_genes";"cluster_7";1235;2301;-0.00666401802210012;0.140544869089087;0;"0.104740937739206";"3.69901343161288";"2.65762074645466"
"intestine_human_adult_HFGA_A1";"CAD";"all_genes";"cluster_8";2521.5;7207;-0.0105420059738172;0.0918802272213148;0;"0.125132194545529";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"CAD";"all_genes";"cluster_9";909.5;1815;-0.0218173014716696;0.00634273245651242;0;"0.124854180140339";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"CAD";"all_genes";"cluster_10";1812;4030.5;-0.0250960017602546;0.00396977279158732;0;"0.0610790332324129";"2.11355270210438";"1.07216001694616"
"intestine_human_adult_HFGA_A1";"CHD";"all_genes";"cluster_0";921.5;1516.5;-0.0167039668501449;0.0581346529112632;0;"-0.0329513918209828";"0.0691962355943656";"0"
"intestine_human_adult_HFGA_A1";"CHD";"all_genes";"cluster_1";759.5;1311.5;-0.00221292041395731;0.358371054052176;0;"-0.0651172071688944";"0.00740155739846501";"0"
"intestine_human_adult_HFGA_A1";"CHD";"all_genes";"cluster_2";1782;3195;-0.0201181933950753;0.0357366449729262;0;"-0.0658117236703601";"0.00704832884552116";"0"
"intestine_human_adult_HFGA_A1";"CHD";"all_genes";"cluster_3";2031;5326.5;-0.0227945228626701;0.050068249447209;0;"0.0823639012289445";"1.30896193515389";"0.267569249995669"
"intestine_human_adult_HFGA_A1";"CHD";"all_genes";"cluster_4";1129.5;2259;0.00547335921059858;0.516741474918695;0;"-0.103836708796787";"0.00021717982245024";"0"
"intestine_human_adult_HFGA_A1";"CHD";"all_genes";"cluster_5";940;1809;-0.00117990824355624;0.370226231258347;0;"-0.0707666660398337";"0.00467152124870026";"0"
"intestine_human_adult_HFGA_A1";"CHD";"all_genes";"cluster_6";1724;3627;0.0751995969516019;2.72128982632403;1.67989714116581;"-0.0973446936324784";"0.00139183127848919";"0"
"intestine_human_adult_HFGA_A1";"CHD";"all_genes";"cluster_7";1235;2301;0.0198068691477009;0.927793529663348;0;"-0.0728454023787314";"0.00704832884552116";"0"
"intestine_human_adult_HFGA_A1";"CHD";"all_genes";"cluster_8";2521.5;7207;-0.0187945970536238;0.0893656725341574;0;"0.10513981354241";"1.46728904828437";"0.42589636312614"
"intestine_human_adult_HFGA_A1";"CHD";"all_genes";"cluster_9";909.5;1815;-0.0227327264638366;0.029836068470008;0;"0.0122263349003102";"0.746220988568789";"0"
"intestine_human_adult_HFGA_A1";"CHD";"all_genes";"cluster_10";1812;4030.5;-0.0336015033068072;0.0152461701875699;0;"-0.106777371286696";"0.00187130533742199";"0"
"intestine_human_adult_HFGA_A1";"CHOL";"all_genes";"cluster_0";921.5;1516.5;-0.00980181343643183;0.0629771152594345;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"all_genes";"cluster_1";759.5;1311.5;-0.0117477909196386;0.0451258735419039;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"all_genes";"cluster_2";1782;3195;-0.0081685564322997;0.0887792562784927;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"all_genes";"cluster_3";2031;5326.5;-0.0056457454061088;0.156436955352352;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"all_genes";"cluster_4";1129.5;2259;-0.0134312542091183;0.0390497183345266;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"all_genes";"cluster_5";940;1809;-0.0129689412396305;0.0387647481918195;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"all_genes";"cluster_6";1724;3627;-0.0141809083900574;0.031607179565158;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"all_genes";"cluster_7";1235;2301;-0.0137978499316277;0.0274240882172392;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"all_genes";"cluster_8";2521.5;7207;-0.00020319382277649;0.312068807242307;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"all_genes";"cluster_9";909.5;1815;-0.0109518862127021;0.0608737476516852;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"all_genes";"cluster_10";1812;4030.5;-0.0138270514255218;0.0362555999313074;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CIRR";"all_genes";"cluster_0";921.5;1516.5;0.0237687069217336;1.13850901641782;0.0971163312595998;"-0.0204522832395115";"0.0514837651679011";"0"
"intestine_human_adult_HFGA_A1";"CIRR";"all_genes";"cluster_1";759.5;1311.5;0.0157367576738472;0.828316973623632;0;"-0.0255928543376524";"0.0319809672004135";"0"
"intestine_human_adult_HFGA_A1";"CIRR";"all_genes";"cluster_2";1782;3195;0.0168154664461578;0.869066735671246;0;"-0.0399882225103306";"0.00165329695881497";"0"
"intestine_human_adult_HFGA_A1";"CIRR";"all_genes";"cluster_3";2031;5326.5;0.0338484988732232;1.30456175078667;0.26316906562844;"0.0193702362942696";"0.739972039291788";"0"
"intestine_human_adult_HFGA_A1";"CIRR";"all_genes";"cluster_4";1129.5;2259;0.0222683513591836;0.97844071124862;0;"-0.0359017661759338";"0.00846297010252284";"0"
"intestine_human_adult_HFGA_A1";"CIRR";"all_genes";"cluster_5";940;1809;0.0186713433323615;0.886768734812512;0;"-0.0236708770913059";"0.0491919683883163";"0"
"intestine_human_adult_HFGA_A1";"CIRR";"all_genes";"cluster_6";1724;3627;-0.0085249910610434;0.200014068032728;0;"-0.033417669882149";"0.026684627390465";"0"
"intestine_human_adult_HFGA_A1";"CIRR";"all_genes";"cluster_7";1235;2301;-0.00142868528435275;0.339462514849563;0;"-0.0350388245064682";"0.0116182572705595";"0"
"intestine_human_adult_HFGA_A1";"CIRR";"all_genes";"cluster_8";2521.5;7207;0.0265839661698125;1.03016178353036;0;"0.0308600275676804";"0.934837299222551";"0"
"intestine_human_adult_HFGA_A1";"CIRR";"all_genes";"cluster_9";909.5;1815;0.0234945395841451;1.00881735158437;0;"-0.0117524445164457";"0.190887895529682";"0"
"intestine_human_adult_HFGA_A1";"CIRR";"all_genes";"cluster_10";1812;4030.5;0.0537280764745989;1.91013831583746;0.86874563067924;"-0.0281952168035683";"0.0669106035501284";"0"
"intestine_human_adult_HFGA_A1";"CKD";"all_genes";"cluster_0";921.5;1516.5;0.0260393876477015;1.20695182710028;0.165559141942057;"0.0888577658450916";"3.5229221725572";"2.48152948739898"
"intestine_human_adult_HFGA_A1";"CKD";"all_genes";"cluster_1";759.5;1311.5;0.0338347562829572;1.39907053159011;0.357677846431889;"0.109778948110056";"3.69901343161288";"2.65762074645466"
"intestine_human_adult_HFGA_A1";"CKD";"all_genes";"cluster_2";1782;3195;0.0141885367321734;0.787057242540194;0;"0.0773482171824125";"3.3979834359489";"2.35659075079068"
"intestine_human_adult_HFGA_A1";"CKD";"all_genes";"cluster_3";2031;5326.5;0.040072273701794;1.49625274421968;0.454860059061456;"0.0906621836821398";"3.3979834359489";"2.35659075079068"
"intestine_human_adult_HFGA_A1";"CKD";"all_genes";"cluster_4";1129.5;2259;0.0301220891241593;1.21900648865573;0.177613803497506;"0.0963674419412014";"3.3979834359489";"2.35659075079068"
"intestine_human_adult_HFGA_A1";"CKD";"all_genes";"cluster_5";940;1809;0.0345658494797499;1.37370305990182;0.332310374743595;"0.104455455781411";"3.69901343161288";"2.65762074645466"
"intestine_human_adult_HFGA_A1";"CKD";"all_genes";"cluster_6";1724;3627;0.0382048525905902;1.48284752932689;0.441454844168663;"0.0837147831363494";"3.22189217689322";"2.18049949173499"
"intestine_human_adult_HFGA_A1";"CKD";"all_genes";"cluster_7";1235;2301;0.0405615912739579;1.68407308181994;0.64268039666172;"0.0888827339854451";"3.69901343161288";"2.65762074645466"
"intestine_human_adult_HFGA_A1";"CKD";"all_genes";"cluster_8";2521.5;7207;0.0338802189070643;1.23140532602925;0.190012640871023;"0.101963193231805";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"CKD";"all_genes";"cluster_9";909.5;1815;0.0459041042486759;1.74477092217356;0.703378237015332;"0.0967246760065927";"3.5229221725572";"2.48152948739898"
"intestine_human_adult_HFGA_A1";"CKD";"all_genes";"cluster_10";1812;4030.5;0.00216981743012931;0.397007371026341;0;"0.0839070811353687";"3.04580091783754";"2.00440823267931"
"intestine_human_adult_HFGA_A1";"COPD";"all_genes";"cluster_0";921.5;1516.5;-0.0118646852772509;0.0841162155797469;0;"0.150245281821842";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"COPD";"all_genes";"cluster_1";759.5;1311.5;-0.0139859135053999;0.063630227565383;0;"0.170384313199974";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"COPD";"all_genes";"cluster_2";1782;3195;-0.014642063980186;0.0532964922432777;0;"0.132859572250977";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"COPD";"all_genes";"cluster_3";2031;5326.5;0.00317786477581987;0.424163111596217;0;"0.172948552612439";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"COPD";"all_genes";"cluster_4";1129.5;2259;-0.014854171625237;0.0671132844460732;0;"0.141936723882595";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"COPD";"all_genes";"cluster_5";940;1809;-0.0137242532480443;0.0746797599227611;0;"0.16778718622749";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"COPD";"all_genes";"cluster_6";1724;3627;-0.00976446991798606;0.128528868568481;0;"0.120693958959794";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"COPD";"all_genes";"cluster_7";1235;2301;-0.00688806568256912;0.171963836720117;0;"0.124515158986374";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"COPD";"all_genes";"cluster_8";2521.5;7207;0.00084951851634861;0.351781021528818;0;"0.172316770036737";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"COPD";"all_genes";"cluster_9";909.5;1815;-0.00467069885224442;0.228235548277757;0;"0.177905305643777";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"COPD";"all_genes";"cluster_10";1812;4030.5;-0.0162386235984428;0.0608237914220444;0;"0.0870628545736913";"2.82395216822118";"1.78255948306296"
"intestine_human_adult_HFGA_A1";"EPI";"all_genes";"cluster_0";921.5;1516.5;0.0706497028349773;4.00004342727686;2.95865074211864;"0.567451455976264";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"EPI";"all_genes";"cluster_1";759.5;1311.5;0.0784728843493371;4.00004342727686;2.95865074211864;"0.732346007855996";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"EPI";"all_genes";"cluster_2";1782;3195;0.053987095057042;3.5229221725572;2.48152948739898;"0.691287779005226";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"EPI";"all_genes";"cluster_3";2031;5326.5;0.0901048645896312;4.00004342727686;2.95865074211864;"0.203568147808887";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"EPI";"all_genes";"cluster_4";1129.5;2259;0.0514090732020869;2.88610007497003;1.8447073898118;"0.758487899344214";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"EPI";"all_genes";"cluster_5";940;1809;0.0700509528669755;4.00004342727686;2.95865074211864;"0.709526494549586";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"EPI";"all_genes";"cluster_6";1724;3627;0.0492024963234328;2.88610007497003;1.8447073898118;"0.820525018345671";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"EPI";"all_genes";"cluster_7";1235;2301;0.0587283799200805;4.00004342727686;2.95865074211864;"0.751121702111287";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"EPI";"all_genes";"cluster_8";2521.5;7207;0.0783689938105093;4.00004342727686;2.95865074211864;"0.264471729708979";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"EPI";"all_genes";"cluster_9";909.5;1815;0.0842531169915759;4.00004342727686;2.95865074211864;"0.420528141858962";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"EPI";"all_genes";"cluster_10";1812;4030.5;0.0226253602449428;1.22845594639561;0.187063261237382;"1.04283797122522";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"IKD";"all_genes";"cluster_0";921.5;1516.5;0.0593363629387034;4.00004342727686;2.95865074211864;"0.370399251250051";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"IKD";"all_genes";"cluster_1";759.5;1311.5;0.0649270061567723;4.00004342727686;2.95865074211864;"0.473466813076951";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"IKD";"all_genes";"cluster_2";1782;3195;0.0435415278790296;3.69901343161288;2.65762074645466;"0.446579938989851";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"IKD";"all_genes";"cluster_3";2031;5326.5;0.0733762305455814;4.00004342727686;2.95865074211864;"0.162639978312033";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"IKD";"all_genes";"cluster_4";1129.5;2259;0.0505971401398338;4.00004342727686;2.95865074211864;"0.494214727552471";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"IKD";"all_genes";"cluster_5";940;1809;0.0589437273586986;4.00004342727686;2.95865074211864;"0.458714440278421";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"IKD";"all_genes";"cluster_6";1724;3627;0.0480942361514284;4.00004342727686;2.95865074211864;"0.516868283685116";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"IKD";"all_genes";"cluster_7";1235;2301;0.0665961964711689;4.00004342727686;2.95865074211864;"0.481130321977808";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"IKD";"all_genes";"cluster_8";2521.5;7207;0.0630740728707271;4.00004342727686;2.95865074211864;"0.194924866418976";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"IKD";"all_genes";"cluster_9";909.5;1815;0.0720674791859365;4.00004342727686;2.95865074211864;"0.294896828480281";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"IKD";"all_genes";"cluster_10";1812;4030.5;0.0440412669841162;3.04580091783754;2.00440823267931;"0.63567572036946";"4.00004342727686";"2.95865074211864"
"intestine_human_adult_HFGA_A1";"INS";"all_genes";"cluster_0";921.5;1516.5;-0.0120735331537805;0.12342151124259;0;"-0.0239289906804423";"0.163402885704089";"0"
"intestine_human_adult_HFGA_A1";"INS";"all_genes";"cluster_1";759.5;1311.5;-0.00984729173761916;0.177417748502722;0;"-0.0208989099666315";"0.361254760119464";"0"
"intestine_human_adult_HFGA_A1";"INS";"all_genes";"cluster_2";1782;3195;-0.0124996844547802;0.114117087475432;0;"-0.0236854312955157";"0.12579360449846";"0"
"intestine_human_adult_HFGA_A1";"INS";"all_genes";"cluster_3";2031;5326.5;-0.014854956914168;0.11854464766188;0;"0.00629038586548045";"0.541405578251213";"0"
"intestine_human_adult_HFGA_A1";"INS";"all_genes";"cluster_4";1129.5;2259;-0.0105532322397709;0.164479675607766;0;"-0.0174157583055263";"0.220230564106282";"0"
"intestine_human_adult_HFGA_A1";"INS";"all_genes";"cluster_5";940;1809;-0.0145786806459118;0.102746305217366;0;"-0.0176195096161334";"0.236615433713925";"0"
"intestine_human_adult_HFGA_A1";"INS";"all_genes";"cluster_6";1724;3627;-0.00738623193388055;0.219870183634268;0;"0.0030371744602783";"0.4973432519663";"0"
