CellID;neg.log10.p.val.g;neg.log10.p.val.adj.g;neg.log10.p.val.d;neg.log10.p.val.adj.d
19x51_1  ;0.1479906;0        ;3.045801 ;2.267650 
19x53_1  ;0.1382701;0        ;3.221892 ;2.443741 
19x55_1  ;0.2152122;0        ;3.397983 ;2.619832 
20x24_1  ;0.1479906;0        ;3.045801 ;2.267650 
20x26_1  ;0.1745524;0        ;3.522922 ;2.744771 
20x28_1  ;0.1382701;0        ;3.221892 ;2.443741 
20x30_1  ;0.1404248;0        ;3.000043 ;2.221892 
20x32_1  ;0.1479906;0        ;3.045801 ;2.267650 
20x34_1  ;0.1589343;0        ;3.699013 ;2.920862 
20x36_1  ;0.1589343;0        ;3.699013 ;2.920862 
20x38_1  ;0.1404248;0        ;3.000043 ;2.221892 
20x40_1  ;0.1589343;0        ;3.699013 ;2.920862 
20x42_1  ;0.1382701;0        ;3.221892 ;2.443741 
20x44_1  ;0.1404248;0        ;3.000043 ;2.221892 
20x46_1  ;0.1382701;0        ;3.221892 ;2.443741 
20x48_1  ;0.2152122;0        ;3.397983 ;2.619832 
20x50_1  ;0.1745524;0        ;3.522922 ;2.744771 
20x52_1  ;0.1745524;0        ;3.522922 ;2.744771 
20x54_1  ;0.2152122;0        ;3.397983 ;2.619832 
21x25_1  ;0.1745524;0        ;3.522922 ;2.744771 
21x27_1  ;0.1382701;0        ;3.221892 ;2.443741 
21x29_1  ;0.2152122;0        ;3.397983 ;2.619832 
21x31_1  ;0.1404248;0        ;3.000043 ;2.221892 
21x33_1  ;0.1589343;0        ;3.699013 ;2.920862 
21x35_1  ;0.2152122;0        ;3.397983 ;2.619832 
21x37_1  ;0.1479906;0        ;3.045801 ;2.267650 
21x39_1  ;0.1404248;0        ;3.000043 ;2.221892 
21x41_1  ;0.1382701;0        ;3.221892 ;2.443741 
21x43_1  ;0.1479906;0        ;3.045801 ;2.267650 
21x45_1  ;0.1745524;0        ;3.522922 ;2.744771 
21x47_1  ;0.1382701;0        ;3.221892 ;2.443741 
21x49_1  ;0.1404248;0        ;3.000043 ;2.221892 
21x51_1  ;0.2152122;0        ;3.397983 ;2.619832 
21x53_1  ;0.1382701;0        ;3.221892 ;2.443741 
21x55_1  ;0.2152122;0        ;3.397983 ;2.619832 
22x24_1  ;0.1589343;0        ;3.699013 ;2.920862 
22x26_1  ;0.1745524;0        ;3.522922 ;2.744771 
